,0
4140,7.7
4141,18.1
4142,18.9
4143,19.6
4144,7.9
4145,0.0
4146,9.2
4147,6.8
4148,7.1
4149,23.5
4150,3.7
4151,15.7
4152,9.3
4153,21.0
4154,28.7
4155,9.7
4156,6.8
4157,2.7
4158,23.6
4159,4.2
4160,20.0
4161,8.1
4162,0.0
4163,2.9
4164,1.2
4165,10.8
4166,7.6
4167,11.0
4168,3.3
4169,4.0
4170,20.5
4171,17.0
4172,69.0
4173,8.6
4174,23.5
4175,6.5
4176,9.9
4177,40.7
4178,7.1
4179,15.3
4180,12.6
4181,8.5
4182,16.9
4183,9.7
4184,18.6
4185,12.3
4186,20.8
4187,3.6
4188,5.6
4189,7.5
4190,10.2
4191,3.2
4192,12.5
4193,7.8
4194,10.4
4195,15.8
4196,11.6
4197,9.6
4198,8.7
4199,12.0
4200,34.0
4201,12.5
4202,4.9
4203,9.3
4204,10.8
4205,30.6
4206,6.4
4207,5.1
4208,9.4
4209,9.7
4210,25.6
4211,0.0
4212,2.6
4213,0.0
4214,9.2
4215,5.2
4216,9.1
4217,33.2
4218,13.5
4219,14.4
4220,9.3
4221,4.9
4222,3.7
4223,10.9
4224,10.5
4225,3.7
4226,33.0
4227,16.5
4228,9.6
4229,0.0
4230,12.8
4231,2.8
4232,10.2
4233,21.5
4234,47.9
4235,12.9
4236,2.1
4237,56.0
4238,0.0
4239,0.0
4240,43.5
4241,0.0
4242,6.9
4243,6.7
4244,20.3
4245,11.1
4246,13.1
4247,4.8
4248,13.3
4249,19.5
4250,10.3
4251,8.5
4252,6.6
4253,9.5
4254,15.2
4255,6.7
4256,10.3
4257,10.4
4258,7.1
4259,12.5
4260,25.6
4261,13.2
4262,3.8
4263,2.5
4264,7.9
4265,27.2
4266,11.1
4267,13.9
4268,0.0
4269,2.9
4270,9.6
4271,12.2
4272,9.8
4273,12.3
4274,17.8
4275,14.5
4276,8.3
4277,48.5
4278,16.6
4279,7.2
4280,10.2
4281,21.1
4282,15.2
4283,6.8
4284,10.9
4285,43.2
4286,7.4
4287,16.1
4288,1.6
4289,12.2
4290,10.0
4291,14.2
4292,8.1
4293,14.6
4294,3.7
4295,7.3
4296,3.8
4297,17.1
4298,7.5
4299,14.2
4300,12.3
4301,14.4
4302,68.8
4303,5.2
4304,9.8
4305,7.6
4306,6.0
4307,5.4
4308,3.5
4309,31.8
4310,0.0
4311,10.4
4312,10.3
4313,15.7
4314,23.1
4315,4.9
4316,3.6
4317,9.3
4318,5.9
4319,8.4
4320,7.4
4321,8.7
4322,8.1
4323,5.2
4324,6.8
4325,10.6
4326,8.4
4327,25.2
4328,8.8
4329,61.6
4330,9.4
4331,6.0
4332,10.0
4333,5.8
4334,4.5
4335,11.6
4336,11.0
4337,10.4
4338,11.3
4339,0.0
4340,21.4
4341,8.8
4342,10.7
4343,8.1
4344,11.4
4345,9.7
4346,10.1
4347,8.6
4348,9.1
4349,52.2
4350,13.8
4351,8.0
4352,13.8
4353,10.8
4354,12.6
4355,25.3
4356,5.4
4357,21.3
4358,16.1
4359,17.2
4360,18.1
4361,10.9
4362,15.1
4363,7.3
4364,8.4
4365,4.8
4366,25.6
4367,13.5
4368,6.9
4369,0.0
4370,10.2
4371,9.5
4372,0.0
4373,10.0
4374,11.2
4375,7.7
4376,3.3
4377,9.7
4378,18.3
4379,8.8
4380,14.4
4381,13.3
4382,7.2
4383,6.2
4384,11.6
4385,64.8
4386,69.0
4387,13.4
4388,9.6
4389,5.0
4390,8.9
4391,5.7
4392,11.5
4393,8.2
4394,4.8
4395,9.8
4396,26.4
4397,0.0
4398,8.7
4399,8.6
4400,36.2
4401,9.4
4402,5.3
4403,24.4
4404,15.0
4405,9.9
4406,7.0
4407,5.5
4408,10.2
4409,21.9
4410,33.6
4411,0.0
4412,48.1
4413,8.4
4414,10.2
4415,11.6
4416,19.8
4417,5.0
4418,39.0
4419,6.2
4420,6.7
4421,0.0
4422,9.9
4423,12.5
4424,0.0
4425,6.1
4426,10.4
4427,9.4
4428,6.4
4429,15.3
4430,4.2
4431,10.1
4432,11.4
4433,8.6
4434,26.9
4435,15.8
4436,0.0
4437,0.0
4438,49.3
4439,20.7
4440,3.2
4441,23.2
4442,25.5
4443,5.5
4444,5.3
4445,9.4
4446,19.3
4447,9.7
4448,10.6
4449,2.6
4450,0.0
4451,9.8
4452,9.0
4453,18.5
4454,9.7
4455,7.8
4456,7.7
4457,10.6
4458,5.5
4459,19.4
4460,16.7
4461,13.6
4462,6.8
4463,41.0
4464,0.0
4465,10.5
4466,53.0
4467,20.5
4468,3.2
4469,10.9
4470,5.3
4471,0.0
4472,15.7
4473,7.9
4474,10.2
4475,9.6
4476,10.6
4477,12.3
4478,13.6
4479,17.2
4480,9.9
4481,12.1
4482,9.4
4483,2.6
4484,53.8
4485,4.4
4486,45.3
4487,7.4
4488,6.6
4489,11.3
4490,7.7
4491,8.1
4492,21.6
4493,9.0
4494,12.4
4495,3.4
4496,7.0
4497,10.5
4498,10.4
4499,9.5
4500,3.0
4501,5.9
4502,13.4
4503,8.1
4504,6.2
4505,3.2
4506,22.2
4507,23.4
4508,3.1
4509,8.2
4510,8.2
4511,9.9
4512,11.2
4513,13.1
4514,9.4
4515,8.0
4516,55.3
4517,34.6
4518,8.1
4519,12.2
4520,18.2
4521,16.7
4522,14.9
4523,0.0
4524,20.0
4525,49.3
4526,10.4
4527,22.3
4528,12.3
4529,11.6
4530,35.6
4531,10.3
4532,6.3
4533,8.2
4534,11.1
4535,9.3
4536,11.3
4537,10.5
4538,5.3
4539,11.0
4540,8.9
4541,11.7
4542,20.6
4543,21.4
4544,15.6
4545,24.6
4546,10.2
4547,19.9
4548,18.5
4549,17.45
4550,19.3
4551,14.3
4552,3.9
4553,4.4
4554,10.4
4555,9.9
4556,14.4
4557,10.1
4558,5.9
4559,11.8
4560,10.5
4561,11.1
4562,2.8
4563,28.1
4564,9.9
4565,13.8
4566,8.5
4567,12.1
4568,22.5
4569,10.7
4570,0.0
4571,23.2
4572,9.4
4573,11.6
4574,7.0
4575,8.0
4576,9.5
4577,8.6
4578,12.3
4579,10.6
4580,12.8
4581,9.5
4582,14.1
4583,5.1
4584,10.4
4585,8.7
4586,21.9
4587,6.4
4588,27.8
4589,9.1
4590,0.0
4591,9.8
4592,7.3
4593,11.9
4594,21.8
4595,9.1
4596,18.9
4597,9.0
4598,9.1
4599,9.7
4600,12.1
4601,4.6
4602,10.7
4603,16.9
4604,3.45
4605,6.9
4606,8.6
4607,8.0
4608,10.6
4609,0.0
4610,10.7
4611,11.4
4612,6.2
4613,3.2
4614,10.5
4615,32.8
4616,1.4
4617,23.9
4618,7.1
4619,12.1
4620,8.0
4621,7.7
4622,6.6
4623,12.4
4624,0.0
4625,26.3
4626,13.7
4627,9.5
4628,3.1
4629,9.0
4630,7.4
4631,10.7
4632,32.2
4633,10.0
4634,9.9
4635,21.5
4636,14.8
4637,9.0
4638,9.4
4639,7.6
4640,7.1
4641,7.5
4642,9.9
4643,13.9
4644,0.0
4645,7.8
4646,11.2
4647,18.3
4648,0.9
4649,12.4
4650,9.5
4651,10.5
4652,71.0
4653,7.1
4654,8.7
4655,35.3
4656,10.9
4657,8.2
4658,11.2
4659,5.9
4660,14.3
4661,9.1
4662,21.8
4663,33.6
4664,16.5
4665,0.0
4666,76.8
4667,6.8
4668,7.4
4669,29.6
4670,3.1
4671,21.2
4672,7.0
4673,6.7
4674,9.6
4675,8.9
4676,9.4
4677,0.0
4678,4.2
4679,12.9
4680,9.7
4681,20.2
4682,4.5
4683,18.8
4684,50.1
4685,12.7
4686,7.1
4687,5.3
4688,10.3
4689,10.4
4690,12.4
4691,9.6
4692,10.7
4693,9.5
4694,3.1
4695,12.1
4696,13.0
4697,21.9
4698,0.0
4699,8.9
4700,16.0
4701,14.9
4702,3.4
4703,9.5
4704,14.1
4705,10.3
4706,10.8
4707,16.4
4708,10.9
4709,10.1
4710,10.8
4711,8.1
4712,4.0
4713,7.3
4714,5.3
4715,6.3
4716,7.9
4717,29.8
4718,8.3
4719,14.2
4720,9.7
4721,11.5
4722,20.4
4723,8.5
4724,9.4
4725,13.3
4726,10.2
4727,12.2
4728,4.7
4729,22.6
4730,16.4
4731,12.3
4732,5.6
4733,9.0
4734,6.3
4735,4.5
4736,7.2
4737,7.5
4738,3.8
4739,11.0
4740,10.3
4741,8.6
4742,8.1
4743,13.0
4744,8.5
4745,14.6
4746,2.2
4747,10.9
4748,13.7
4749,8.2
4750,18.3
4751,8.7
4752,0.0
4753,9.6
4754,4.4
4755,9.4
4756,4.5
4757,5.5
4758,6.9
4759,9.3
4760,5.5
4761,7.8
4762,6.2
4763,9.5
4764,4.6
4765,3.9
4766,10.4
4767,10.6
4768,0.0
4769,10.0
4770,8.4
4771,18.3
4772,10.0
4773,8.0
4774,17.8
4775,18.6
4776,9.9
4777,20.3
4778,10.3
4779,5.0
4780,10.7
4781,11.2
4782,8.9
4783,13.1
4784,11.8
4785,9.9
4786,9.4
4787,3.8
4788,0.0
4789,11.6
4790,25.3
4791,15.8
4792,9.7
4793,8.9
4794,5.9
4795,8.5
4796,9.7
4797,11.9
4798,37.9
4799,9.9
4800,22.5
4801,18.5
4802,5.1
4803,26.9
4804,7.7
4805,40.9
4806,5.0
4807,5.2
4808,0.0
4809,8.4
4810,17.5
4811,6.0
4812,10.9
4813,7.5
4814,9.9
4815,6.5
4816,16.7
4817,7.8
4818,12.2
4819,12.1
4820,7.2
4821,31.7
4822,9.3
4823,12.4
4824,13.4
4825,9.0
4826,9.6
4827,11.6
4828,7.8
4829,10.1
4830,3.9
4831,9.1
4832,8.0
4833,8.8
4834,0.0
4835,9.8
4836,8.2
4837,5.6
4838,46.4
4839,39.0
4840,5.3
4841,0.0
4842,14.3
4843,25.4
4844,7.2
4845,45.8
4846,1.2
4847,0.0
4848,9.4
4849,3.9
4850,10.8
4851,8.6
4852,8.3
4853,10.1
4854,5.6
4855,6.7
4856,13.7
4857,6.1
4858,0.0
4859,13.7
4860,8.3
4861,10.0
4862,40.3
4863,9.1
4864,1.2
4865,18.1
4866,2.6
4867,35.8
4868,12.9
4869,17.3
4870,13.5
4871,52.5
4872,5.7
4873,7.5
4874,9.2
4875,3.3
4876,10.2
4877,5.6
4878,9.3
4879,0.0
4880,9.6
4881,27.4
4882,39.7
4883,9.9
4884,3.2
4885,12.6
4886,10.5
4887,6.8
4888,8.2
4889,3.6
4890,10.7
4891,46.9
4892,8.1
4893,9.0
4894,4.8
4895,2.8
4896,2.6
4897,27.9
4898,9.9
4899,9.0
4900,6.1
4901,7.3
4902,11.9
4903,9.0
4904,19.2
4905,0.0
4906,6.6
4907,7.2
4908,8.6
4909,10.1
4910,3.7
4911,9.5
4912,12.1
4913,15.0
4914,17.3
4915,10.0
4916,23.7
4917,12.6
4918,12.2
4919,4.1
4920,6.9
4921,0.0
4922,8.8
4923,7.8
4924,7.0
4925,18.7
4926,5.4
4927,16.6
4928,8.3
4929,22.8
4930,5.7
4931,7.1
4932,14.3
4933,5.5
4934,16.7
4935,3.5
4936,8.5
4937,9.8
4938,9.8
4939,0.0
4940,11.1
4941,17.6
4942,9.1
4943,9.7
4944,5.5
4945,4.4
4946,7.8
4947,20.4
4948,3.6
4949,6.4
4950,17.3
4951,10.7
4952,6.7
4953,18.3
4954,5.7
4955,12.1
4956,5.8
4957,22.8
4958,42.0
4959,10.7
4960,4.6
4961,0.0
4962,53.5
4963,37.2
4964,2.3
4965,19.6
4966,22.4
4967,8.8
4968,11.5
4969,22.0
4970,7.2
4971,10.3
4972,7.9
4973,15.6
4974,13.9
4975,10.3
4976,10.2
4977,4.8
4978,0.0
4979,3.2
4980,12.6
4981,11.9
4982,11.6
4983,19.2
4984,6.5
4985,5.3
4986,41.5
4987,19.3
4988,9.4
4989,13.9
4990,9.7
4991,10.9
4992,5.5
4993,9.8
4994,9.5
4995,8.6
4996,10.9
4997,35.7
4998,17.7
4999,5.6
5000,0.0
5001,21.7
5002,9.1
5003,36.5
5004,8.7
5005,15.5
5006,0.0
5007,8.9
5008,0.0
5009,12.5
5010,31.3
5011,2.5
5012,0.0
5013,42.8
5014,13.8
5015,2.1
5016,3.7
5017,5.9
5018,11.1
5019,7.3
5020,11.0
5021,8.7
5022,31.4
5023,19.9
5024,6.5
5025,0.0
5026,10.3
5027,10.5
5028,10.2
5029,21.9
5030,0.0
5031,3.4
5032,3.3
5033,13.8
5034,6.7
5035,7.6
5036,10.5
5037,7.6
5038,11.1
5039,9.7
5040,9.6
5041,12.7
5042,7.5
5043,4.7
5044,8.0
5045,6.8
5046,9.3
5047,0.0
5048,9.0
5049,10.0
5050,10.0
5051,9.25
5052,11.4
5053,9.7
5054,0.0
5055,9.7
5056,10.6
5057,12.6
5058,16.7
5059,6.5
5060,8.7
5061,7.6
5062,13.7
5063,9.7
5064,17.8
5065,10.5
5066,5.4
5067,6.7
5068,9.7
5069,7.4
5070,12.4
5071,18.2
5072,9.0
5073,10.0
5074,6.4
5075,12.5
5076,14.4
5077,18.0
5078,9.3
5079,12.9
5080,22.2
5081,4.9
5082,8.6
5083,21.5
5084,3.6
5085,10.8
5086,11.2
5087,2.3
5088,6.6
5089,57.5
5090,6.6
5091,14.5
5092,10.2
5093,10.2
5094,5.0
5095,24.9
5096,29.9
5097,17.9
5098,14.5
5099,29.0
5100,9.1
5101,15.1
5102,10.3
5103,30.6
5104,4.4
5105,11.6
5106,4.9
5107,8.1
5108,9.9
5109,6.9
5110,8.2
5111,10.0
5112,28.6
5113,32.2
5114,11.4
5115,9.9
5116,0.0
5117,10.7
5118,10.7
5119,1.6
5120,8.7
5121,10.9
5122,7.3
5123,22.5
5124,48.7
5125,10.4
5126,6.0
5127,30.3
5128,10.4
5129,10.6
5130,10.9
5131,10.0
5132,5.8
5133,14.7
5134,6.4
5135,9.4
5136,14.1
5137,6.3
5138,15.4
5139,10.0
5140,17.1
5141,12.6
5142,10.9
5143,12.3
5144,6.6
5145,8.8
5146,2.9
5147,15.0
5148,41.4
5149,14.5
5150,13.4
5151,16.2
5152,14.9
5153,11.3
5154,0.0
5155,10.1
5156,35.3
5157,5.2
5158,8.4
5159,7.6
5160,5.2
5161,34.3
5162,9.6
5163,10.2
5164,6.8
5165,8.2
5166,23.7
5167,10.3
5168,13.1
5169,9.3
5170,3.8
5171,8.2
5172,9.7
5173,12.2
5174,6.5
5175,8.1
5176,10.2
5177,37.0
5178,11.4
5179,49.5
5180,9.9
5181,23.9
5182,12.4
5183,23.1
5184,12.1
5185,9.8
5186,12.7
5187,0.0
5188,42.3
5189,6.0
5190,10.7
5191,13.4
5192,9.7
5193,2.3
5194,9.7
5195,10.5
5196,14.5
5197,2.1
5198,11.1
5199,2.4
5200,4.3
5201,14.0
5202,9.0
5203,6.6
5204,9.6
5205,0.0
5206,29.7
5207,5.8
5208,12.5
5209,5.7
5210,11.9
5211,6.8
5212,30.1
5213,4.3
5214,11.5
5215,13.6
5216,14.1
5217,11.9
5218,9.1
5219,4.8
5220,9.4
5221,9.1
5222,8.5
5223,7.8
5224,8.4
5225,16.9
5226,9.5
5227,12.0
5228,7.3
5229,0.0
5230,7.4
5231,8.9
5232,8.2
5233,9.0
5234,12.0
5235,10.4
5236,9.2
5237,7.1
5238,5.7
5239,1.1
5240,9.6
5241,7.2
5242,0.0
5243,4.65
5244,10.2
5245,13.8
5246,10.2
5247,9.9
5248,9.25
5249,14.8
5250,10.6
5251,20.2
5252,8.3
5253,8.1
5254,10.2
5255,25.2
5256,16.5
5257,9.1
5258,12.7
5259,5.9
5260,6.9
5261,5.5
5262,6.9
5263,10.6
5264,0.0
5265,10.1
5266,4.4
5267,10.0
5268,6.7
5269,9.7
5270,10.4
5271,9.6
5272,0.0
5273,9.5
5274,8.9
5275,21.2
5276,20.2
5277,4.0
5278,6.4
5279,10.8
5280,4.0
5281,9.4
5282,12.7
5283,10.8
5284,5.7
5285,12.5
5286,7.6
5287,10.6
5288,0.0
5289,4.2
5290,11.5
5291,24.1
5292,11.3
5293,16.9
5294,11.7
5295,15.0
5296,8.5
5297,9.1
5298,0.0
5299,10.3
5300,8.0
5301,18.7
5302,3.4
5303,20.8
5304,1.9
5305,0.0
5306,10.5
5307,4.0
5308,8.8
5309,7.3
5310,8.8
5311,6.8
5312,49.5
5313,0.0
5314,5.0
5315,8.7
5316,6.7
5317,19.8
5318,8.3
5319,9.5
5320,3.6
5321,0.0
5322,10.5
5323,0.0
5324,7.8
5325,3.6
5326,8.7
5327,10.3
5328,66.6
5329,12.6
5330,41.9
5331,9.2
5332,0.0
5333,5.5
5334,10.4
5335,4.4
5336,10.3
5337,19.2
5338,6.3
5339,8.1
5340,17.8
5341,8.8
5342,10.0
5343,9.7
5344,9.6
5345,6.0
5346,0.0
5347,17.1
5348,8.7
5349,6.9
5350,13.1
5351,6.3
5352,12.5
5353,28.4
5354,7.4
5355,10.5
5356,3.6
5357,10.0
5358,13.0
5359,5.3
5360,3.7
5361,9.7
5362,13.3
5363,13.5
5364,3.7
5365,14.6
5366,9.1
5367,9.6
5368,11.4
5369,17.8
5370,0.0
5371,6.8
5372,9.3
5373,7.2
5374,6.1
5375,3.9
5376,9.2
5377,0.0
5378,13.5
5379,12.4
5380,4.6
5381,19.3
5382,12.4
5383,6.3
5384,9.6
5385,25.0
5386,17.0
5387,10.6
5388,8.6
5389,0.0
5390,8.6
5391,10.6
5392,30.1
5393,21.0
5394,11.3
5395,34.0
5396,11.6
5397,12.9
5398,17.7
5399,18.2
5400,47.7
5401,7.7
5402,9.0
5403,13.9
5404,4.6
5405,3.9
5406,71.1
5407,0.0
5408,3.4
5409,8.8
5410,20.4
5411,13.2
5412,10.7
5413,6.4
5414,4.2
5415,10.7
5416,6.2
5417,6.4
5418,26.6
5419,8.0
5420,12.2
5421,11.1
5422,61.8
5423,10.5
5424,33.3
5425,8.8
5426,5.6
5427,7.4
5428,3.3
5429,12.6
5430,19.5
5431,9.4
5432,7.7
5433,10.7
5434,5.7
5435,45.5
5436,0.0
5437,9.4
5438,35.4
5439,11.2
5440,6.8
5441,7.7
5442,6.2
5443,13.2
5444,42.5
5445,46.2
5446,9.1
5447,9.4
5448,12.1
5449,12.8
5450,7.5
5451,7.1
5452,0.0
5453,6.0
5454,10.0
5455,10.2
5456,9.2
5457,29.9
5458,1.3
5459,22.0
5460,5.9
5461,10.6
5462,9.3
5463,12.6
5464,6.9
5465,8.2
5466,0.0
5467,8.4
5468,23.9
5469,9.1
5470,10.4
5471,11.1
5472,10.1
5473,6.1
5474,10.0
5475,7.7
5476,11.6
5477,10.7
5478,12.9
5479,35.1
5480,3.1
5481,7.1
5482,11.0
5483,20.1
5484,5.1
5485,3.1
5486,15.5
5487,7.6
5488,10.1
5489,8.5
5490,43.4
5491,8.3
5492,11.2
5493,38.6
5494,10.3
5495,10.6
5496,10.4
5497,11.5
5498,6.8
5499,13.6
5500,17.5
5501,0.0
5502,27.0
5503,9.5
5504,3.0
5505,3.6
5506,12.5
5507,0.0
5508,8.2
5509,11.0
5510,20.8
5511,5.2
5512,9.1
5513,10.5
5514,8.8
5515,0.0
5516,60.0
5517,24.1
5518,8.4
5519,7.6
5520,6.9
5521,19.5
5522,0.0
5523,10.2
5524,0.0
5525,17.8
5526,0.0
5527,0.0
5528,2.7
5529,9.7
5530,10.2
5531,32.0
5532,41.7
5533,11.1
5534,6.5
5535,38.7
5536,2.4
5537,7.2
5538,10.3
5539,0.0
5540,25.3
5541,10.1
5542,4.1
5543,11.4
5544,0.0
5545,4.6
5546,11.7
5547,9.9
5548,7.0
5549,10.3
5550,3.2
5551,18.3
5552,7.6
5553,7.8
5554,11.4
5555,8.1
5556,8.5
5557,11.6
5558,18.3
5559,10.1
5560,7.7
5561,10.2
5562,20.7
5563,7.3
5564,22.4
5565,8.4
5566,6.1
5567,9.1
5568,0.0
5569,5.2
5570,11.3
5571,2.1
5572,4.4
5573,10.6
5574,13.0
5575,4.7
5576,17.2
5577,9.5
5578,12.9
5579,9.8
5580,18.7
5581,6.5
5582,20.5
5583,11.3
5584,6.6
5585,2.4
5586,9.4
5587,10.6
5588,9.9
5589,10.3
5590,2.4
5591,46.8
5592,10.7
5593,40.6
5594,4.1
5595,10.6
5596,6.8
5597,12.2
5598,19.7
5599,24.3
5600,25.7
5601,9.9
5602,9.9
5603,7.9
5604,10.5
5605,7.7
5606,9.6
5607,12.3
5608,10.6
5609,9.4
5610,9.5
5611,4.85
5612,12.0
5613,9.6
5614,9.0
5615,9.0
5616,12.8
5617,6.4
5618,16.7
5619,18.2
5620,9.9
5621,18.1
5622,14.2
5623,5.0
5624,6.9
5625,11.4
5626,4.7
5627,27.6
5628,11.9
5629,23.3
5630,20.3
5631,10.0
5632,9.5
5633,14.0
5634,14.8
5635,27.0
5636,4.3
5637,9.3
5638,17.8
5639,21.7
5640,7.3
5641,11.0
5642,0.0
5643,6.6
5644,2.6
5645,7.3
5646,0.0
5647,25.9
5648,65.7
5649,10.2
5650,54.4
5651,8.6
5652,11.6
5653,8.4
5654,26.8
5655,2.7
5656,0.0
5657,15.1
5658,2.6
5659,9.4
5660,8.9
5661,12.9
5662,9.1
5663,9.5
5664,12.3
5665,4.9
5666,9.0
5667,2.3
5668,29.2
5669,5.4
5670,8.9
5671,12.1
5672,6.8
5673,7.7
5674,9.1
5675,8.4
5676,12.0
5677,11.4
5678,4.5
5679,10.8
5680,0.0
5681,10.1
5682,9.9
5683,11.6
5684,6.8
5685,9.7
5686,11.6
5687,45.7
5688,0.0
5689,0.0
5690,5.1
5691,8.5
5692,13.5
5693,11.3
5694,14.5
5695,8.5
5696,4.4
5697,3.5
5698,9.7
5699,8.5
5700,0.0
5701,11.7
5702,12.25
5703,16.4
5704,9.7
5705,10.0
5706,7.9
5707,65.6
5708,9.1
5709,11.5
5710,19.4
5711,6.9
5712,8.3
5713,9.0
5714,12.5
5715,12.4
5716,0.0
5717,21.0
5718,10.0
5719,19.9
5720,11.8
5721,8.4
5722,12.5
5723,9.5
5724,7.2
5725,6.7
5726,17.7
5727,52.3
5728,25.5
5729,10.6
5730,10.4
5731,0.0
5732,10.0
5733,11.1
5734,15.3
5735,8.0
5736,10.9
5737,13.8
5738,3.3
5739,8.0
5740,5.7
5741,32.8
5742,6.2
5743,0.0
5744,5.0
5745,0.0
5746,30.9
5747,9.0
5748,7.9
5749,9.1
5750,35.8
5751,10.1
5752,8.0
5753,5.7
5754,11.1
5755,7.8
5756,0.0
5757,9.5
5758,0.0
5759,9.7
5760,10.8
5761,12.4
5762,13.4
5763,9.9
5764,5.0
5765,6.5
5766,12.2
5767,12.0
5768,8.6
5769,10.0
5770,8.4
5771,10.3
5772,0.0
5773,3.8
5774,14.6
5775,0.0
5776,12.9
5777,7.2
5778,5.9
5779,6.7
5780,8.5
5781,9.0
5782,18.0
5783,20.7
5784,24.8
5785,9.5
5786,13.6
5787,28.6
5788,4.2
5789,9.1
5790,4.7
5791,11.8
5792,6.8
5793,0.0
5794,17.1
5795,40.1
5796,11.2
5797,49.3
5798,11.0
5799,0.0
5800,7.5
5801,10.1
5802,11.3
5803,33.1
5804,7.8
5805,3.7
5806,11.5
5807,29.9
5808,3.6
5809,10.5
5810,9.2
5811,12.6
5812,13.2
5813,15.0
5814,7.2
5815,9.1
5816,9.7
5817,8.6
5818,9.4
5819,3.0
5820,6.0
5821,5.1
5822,8.6
5823,6.9
5824,2.8
5825,5.9
5826,3.5
5827,63.4
5828,9.6
5829,17.2
5830,5.2
5831,12.4
5832,13.8
5833,9.7
5834,14.2
5835,13.6
5836,25.5
5837,10.4
5838,12.3
5839,10.6
5840,16.8
5841,6.4
5842,9.9
5843,13.2
5844,6.0
5845,9.9
5846,29.6
5847,8.1
5848,9.7
5849,4.1
5850,18.2
5851,7.9
5852,19.7
5853,8.4
5854,8.9
5855,4.6
5856,11.0
5857,5.3
5858,11.6
5859,8.7
5860,7.4
5861,44.1
5862,3.6
5863,14.1
5864,13.1
5865,9.4
5866,7.3
5867,9.0
5868,35.2
5869,8.1
5870,8.2
5871,9.3
5872,13.7
5873,11.0
5874,27.8
5875,15.8
5876,12.7
5877,8.5
5878,0.0
5879,17.0
5880,12.7
5881,20.5
5882,9.9
5883,20.7
5884,13.9
5885,0.0
5886,7.5
5887,9.8
5888,0.0
5889,33.8
5890,10.3
5891,10.1
5892,6.0
5893,7.3
5894,20.5
5895,9.2
5896,11.4
5897,39.9
5898,10.1
5899,0.0
5900,6.1
5901,13.0
5902,6.2
5903,11.2
5904,12.6
5905,0.0
5906,9.4
5907,12.5
5908,14.0
5909,11.5
5910,12.0
5911,8.1
5912,9.1
5913,10.8
5914,6.9
5915,11.2
5916,12.3
5917,9.8
5918,13.7
5919,5.2
5920,22.1
5921,6.7
5922,8.0
5923,11.7
5924,11.6
5925,18.1
5926,13.1
5927,2.9
5928,0.0
5929,42.5
5930,9.1
5931,6.5
5932,9.4
5933,9.0
5934,2.3
5935,11.7
5936,11.5
5937,24.8
5938,11.5
5939,21.2
5940,5.9
5941,12.5
5942,9.4
5943,0.0
5944,17.3
5945,34.5
5946,8.6
5947,9.9
5948,10.3
5949,10.0
5950,0.0
5951,10.0
5952,13.4
5953,6.2
5954,19.6
5955,13.7
5956,10.2
5957,10.9
5958,0.0
5959,10.3
5960,12.6
5961,15.4
5962,0.0
5963,10.9
5964,6.9
5965,11.9
5966,9.9
5967,14.0
5968,0.0
5969,9.3
5970,42.5
5971,15.4
5972,6.5
5973,8.4
5974,4.4
5975,20.7
5976,6.1
5977,2.0
5978,4.5
5979,17.1
5980,12.2
5981,8.3
5982,7.0
5983,0.0
5984,34.3
5985,8.2
5986,10.4
5987,2.6
5988,6.7
5989,14.4
5990,33.2
5991,9.8
5992,9.5
5993,7.4
5994,8.0
5995,3.5
5996,3.3
5997,4.1
5998,8.7
5999,11.6
6000,9.2
6001,2.5
6002,6.7
6003,9.8
6004,10.7
6005,14.0
6006,7.4
6007,12.5
6008,10.1
6009,8.6
6010,17.5
6011,7.3
6012,6.9
6013,10.7
6014,11.4
6015,0.0
6016,8.9
6017,11.8
6018,7.2
6019,9.1
6020,33.7
6021,11.2
6022,11.8
6023,9.4
6024,34.4
6025,9.6
6026,14.3
6027,10.3
6028,15.2
6029,12.1
6030,10.1
6031,6.9
6032,8.3
6033,10.3
6034,7.7
6035,9.7
6036,9.9
6037,12.1
6038,8.5
6039,17.4
6040,9.7
6041,11.3
6042,2.8
6043,9.6
6044,6.9
6045,29.3
6046,7.9
6047,3.2
6048,17.6
6049,0.0
6050,4.65
6051,17.8
6052,16.1
6053,51.6
6054,10.9
6055,8.2
6056,4.5
6057,13.0
6058,0.0
6059,11.8
6060,6.7
6061,0.0
6062,7.2
6063,0.0
6064,37.3
6065,34.5
6066,22.7
6067,7.1
6068,0.0
6069,20.3
6070,9.7
6071,16.1
6072,6.6
6073,8.5
6074,4.4
6075,12.9
6076,7.1
6077,10.3
6078,5.9
6079,17.7
6080,0.0
6081,8.7
6082,10.4
6083,20.2
6084,26.0
6085,11.1
6086,6.5
6087,7.3
6088,10.7
6089,8.1
6090,13.5
6091,17.7
6092,30.8
6093,7.5
6094,7.7
6095,10.0
6096,5.7
6097,3.0
6098,5.4
6099,10.0
6100,20.2
6101,13.5
6102,18.5
6103,7.2
6104,9.3
6105,0.0
6106,12.3
6107,8.3
6108,11.9
6109,13.5
6110,8.4
6111,17.4
6112,7.7
6113,11.6
6114,0.0
6115,8.3
6116,13.5
6117,11.2
6118,22.1
6119,6.9
6120,19.9
6121,6.4
6122,13.1
6123,13.5
6124,19.2
6125,8.2
6126,3.0
6127,10.6
6128,14.6
6129,11.9
6130,12.35
6131,10.9
6132,30.3
6133,5.6
6134,0.0
6135,7.5
6136,0.0
6137,9.6
6138,9.3
