MovingAverage,HistoricWindow,PredictionWindow,MAE,MSE,RMSE
MPAH-6,PAH-1,PAH+1,2.366001436505305,16.81889130269402,4.101084161864277
MPAH-6,PAH-1,PAH+2,3.116960251533207,25.899802952637287,5.089184900613977
MPAH-6,PAH-1,PAH+3,3.1785122895870956,26.39883857360506,5.137980009070205
MPAH-6,PAH-1,PAH+4,3.386422169252745,28.73172084799969,5.360197836647421
MPAH-6,PAH-1,PAH+6,3.547083816734703,29.504640010583547,5.431817376402077
MPAH-6,PAH-1,PAH+12,3.600476334666874,31.071136265708407,5.574148927478383
MPAH-6,PAH-1,PAH+24,3.587319444565636,31.310029390446203,5.595536559655938
DayOfWeek,PAH-24,quarter,0.8010067962075706,2.0236710217997667,1.422557915095117
DayOfWeek,PAH-24,half,1.436683976809033,6.835505800854389,2.614480024948439
DayOfWeek,PAH-24,PAH+1,2.2600829727123197,16.1481629408464,4.018477689479736
DayOfWeek,PAH-24,PAH+2,2.982348430185318,22.34316706965596,4.726855939168863
DayOfWeek,PAH-24,PAH+3,3.141507670706054,24.23271033185727,4.922673088054626
DayOfWeek,PAH-24,PAH+4,3.4120054660960712,28.971294042851014,5.3824988660334165
DayOfWeek,PAH-24,PAH+6,3.812047574491891,33.0327790536236,5.74741498881224
DayOfWeek,PAH-24,PAH+12,3.6196875946272855,29.437120320733715,5.425598614045617
DayOfWeek,PAH-24,PAH+24,3.52129150765143,28.140146892719923,5.30472872941868
DayOfWeek,PAH-12,quarter,0.7861900941208967,1.9464390556171907,1.395148399137952
DayOfWeek,PAH-12,half,1.4226558114071324,6.999947255299342,2.6457413432343198
DayOfWeek,PAH-12,PAH+1,2.2832741348290067,15.927085182040953,3.9908752400997143
DayOfWeek,PAH-12,PAH+2,3.0650110991411763,24.447068255872964,4.94439766360605
DayOfWeek,PAH-12,PAH+3,3.3404797154890566,28.279133816387066,5.317812879030915
DayOfWeek,PAH-12,PAH+4,3.400891956142631,28.975092171153918,5.382851676495825
DayOfWeek,PAH-12,PAH+6,3.57741250360025,30.578389690491104,5.529773023415256
DayOfWeek,PAH-12,PAH+12,3.4541576740410793,28.51407317610759,5.339857037047676
DayOfWeek,PAH-12,PAH+24,3.7062968975857893,31.65386950981501,5.626177166586119
DayOfWeek,PAH-6,quarter,0.788090751011341,1.9222372487779862,1.3864477086345472
DayOfWeek,PAH-6,half,1.452445429778903,6.898683570393983,2.6265345172668075
DayOfWeek,PAH-6,PAH+1,2.2813986496920573,16.705041647206134,4.087180158398469
DayOfWeek,PAH-6,PAH+2,2.919907429799077,22.127971454572986,4.704037782009514
DayOfWeek,PAH-6,PAH+3,3.1642677230686083,25.538203328575012,5.0535337466544155
DayOfWeek,PAH-6,PAH+4,3.3575727945708382,27.33841535747359,5.228615051567058
DayOfWeek,PAH-6,PAH+6,3.3717264622577394,28.204260056166074,5.310768311286614
DayOfWeek,PAH-6,PAH+12,3.829285018729424,32.66610002697276,5.715426495632041
DayOfWeek,PAH-6,PAH+24,3.488658976489437,29.660122219632783,5.446110742505406
DayOfWeek,PAH-3,quarter,0.7796930943415942,1.8875889289762364,1.3738955305903853
DayOfWeek,PAH-3,half,1.3770597916158287,6.696333549611758,2.587727487509409
DayOfWeek,PAH-3,PAH+1,2.2790940159297524,16.099517107699047,4.01242035530913
DayOfWeek,PAH-3,PAH+2,2.9134850506241077,22.634452765446074,4.757567946487582
DayOfWeek,PAH-3,PAH+3,3.519987377130559,30.07407740174416,5.483983716400346
DayOfWeek,PAH-3,PAH+4,3.3380978710378657,28.79061845101366,5.3656890005863795
DayOfWeek,PAH-3,PAH+6,3.6153661523106764,30.137812001291174,5.489791617292151
DayOfWeek,PAH-3,PAH+12,3.6153651767126647,30.866485468131092,5.555761466093653
DayOfWeek,PAH-3,PAH+24,3.5668065234790176,31.220767450651472,5.587554693302919
DayOfWeek,PAH-1,quarter,0.7268320626205987,1.613173535923307,1.2701076867428631
DayOfWeek,PAH-1,half,1.3186590921710846,6.256194814106834,2.5012386559676454
DayOfWeek,PAH-1,PAH+1,2.3379835422691664,17.089375822556857,4.133929827967192
DayOfWeek,PAH-1,PAH+2,2.9661766842169888,24.302308924727026,4.929737206457057
DayOfWeek,PAH-1,PAH+3,3.1495920892065783,25.560060115723022,5.0556958092554405
DayOfWeek,PAH-1,PAH+4,3.609540303643224,30.14530659832918,5.490474168806296
DayOfWeek,PAH-1,PAH+6,3.402857128311015,28.69017293552516,5.3563208394872275
DayOfWeek,PAH-1,PAH+12,3.614431393884713,31.131393713523426,5.579551389988574
DayOfWeek,PAH-1,PAH+24,3.7584088509036286,31.899564455904194,5.647969941129662
Celsius,PAH-24,quarter,0.7877592955851576,2.007285168710548,1.4167869171864018
Celsius,PAH-24,half,1.435310083339997,7.173428328655407,2.6783256576927696
Celsius,PAH-24,PAH+1,2.202710557011394,15.560298471856628,3.9446544172914093
Celsius,PAH-24,PAH+2,3.072900861612849,23.751659555865505,4.8735674362694015
Celsius,PAH-24,PAH+3,3.2638600440768237,25.87031205939668,5.086286667048632
Celsius,PAH-24,PAH+4,3.470512381136956,29.09830176467159,5.394284175372261
Celsius,PAH-24,PAH+6,3.544003624307786,29.422680475066244,5.424267736300103
Celsius,PAH-24,PAH+12,3.674026509598315,33.64681783589816,5.800587714697379
Celsius,PAH-24,PAH+24,3.6143649382340817,30.902467504860684,5.558998786189891
Celsius,PAH-12,quarter,0.776515662797962,1.921279098075892,1.3861021239706302
Celsius,PAH-12,half,1.4116955425507418,6.914691536581153,2.629580106515326
Celsius,PAH-12,PAH+1,2.254286881551529,16.149229129348193,4.018610348036768
Celsius,PAH-12,PAH+2,2.9435880955724847,22.651645621137668,4.759374498937614
Celsius,PAH-12,PAH+3,3.177202156249706,24.82643610649912,4.982613381198577
Celsius,PAH-12,PAH+4,3.1997073638269655,25.841255876048393,5.083429538810231
Celsius,PAH-12,PAH+6,3.830202268448585,34.612031749366366,5.883199108424461
Celsius,PAH-12,PAH+12,3.5092715023248546,29.750339887310957,5.454387214647578
Celsius,PAH-12,PAH+24,3.6336148177280134,29.985024325090116,5.475858318573456
