timestamp,year,month,day,hour,minute,A UNIX,Celsius,precipIntensity,precipProbability,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,PAH-24,PAH
14/01/2019 01:00,2019,1,14,1,0,1547427600,3.788888889,0,0,26.74,29.9,0.7,990.1,30.61,38.47,318,0.16,0,10,363.6,9,9.6
14/01/2019 01:15,2019,1,14,1,15,1547428500,3.788888889,0,0,26.74,29.9,0.7,990.1,30.61,38.47,318,0.16,0,10,363.6,9,9.7
14/01/2019 01:30,2019,1,14,1,30,1547429400,3.788888889,0,0,26.74,29.9,0.7,990.1,30.61,38.47,318,0.16,0,10,363.6,9.2,9.6
14/01/2019 01:45,2019,1,14,1,45,1547430300,3.788888889,0,0,26.74,29.9,0.7,990.1,30.61,38.47,318,0.16,0,10,363.6,9.2,9.6
14/01/2019 02:00,2019,1,14,2,0,1547431200,2.8,0,0,23.4,27.95,0.69,991.8,36.16,46.25,321,0.11,0,10,372.4,9.1,9.8
14/01/2019 02:15,2019,1,14,2,15,1547432100,2.8,0,0,23.4,27.95,0.69,991.8,36.16,46.25,321,0.11,0,10,372.4,9.1,9.7
14/01/2019 02:30,2019,1,14,2,30,1547433000,2.8,0,0,23.4,27.95,0.69,991.8,36.16,46.25,321,0.11,0,10,372.4,8.9,9.9
14/01/2019 02:45,2019,1,14,2,45,1547433900,2.8,0,0,23.4,27.95,0.69,991.8,36.16,46.25,321,0.11,0,10,372.4,8.8,9.8
14/01/2019 03:00,2019,1,14,3,0,1547434800,2.333333333,0,0,21.85,26.72,0.68,992.9,38.61,49.31,322,0.08,0,10,375.9,8.8,9.9
14/01/2019 03:15,2019,1,14,3,15,1547435700,2.333333333,0,0,21.85,26.72,0.68,992.9,38.61,49.31,322,0.08,0,10,375.9,8.6,9.9
14/01/2019 03:30,2019,1,14,3,30,1547436600,2.333333333,0,0,21.85,26.72,0.68,992.9,38.61,49.31,322,0.08,0,10,375.9,8.6,9.7
14/01/2019 03:45,2019,1,14,3,45,1547437500,2.333333333,0,0,21.85,26.72,0.68,992.9,38.61,49.31,322,0.08,0,10,375.9,8.5,9.5
14/01/2019 04:00,2019,1,14,4,0,1547438400,2.333333333,0,0,21.85,26.72,0.68,992.9,38.61,49.31,322,0.08,0,10,375.9,8.7,9.3
14/01/2019 04:15,2019,1,14,4,15,1547439300,2.333333333,0,0,21.85,26.72,0.68,992.9,38.61,49.31,322,0.08,0,10,375.9,8.7,9.4
14/01/2019 04:30,2019,1,14,4,30,1547440200,2.333333333,0,0,21.85,26.72,0.68,992.9,38.61,49.31,322,0.08,0,10,375.9,8.7,9.4
14/01/2019 04:45,2019,1,14,4,45,1547441100,2.333333333,0,0,21.85,26.72,0.68,992.9,38.61,49.31,322,0.08,0,10,375.9,8.7,9.9
14/01/2019 05:30,2019,1,14,5,30,1547443800,1.844444444,0,0,20.75,24.13,0.63,994.6,37.87,49.15,324,0.06,0,10,377.8,8.5,9.9
14/01/2019 05:45,2019,1,14,5,45,1547444700,1.844444444,0,0,20.75,24.13,0.63,994.6,37.87,49.15,324,0.06,0,10,377.8,8.5,10.1
14/01/2019 06:00,2019,1,14,6,0,1547445600,1.505555556,0.0002,0.02,20.63,23.04,0.62,995.2,33.52,44.57,321,0.06,0,10,378.4,10.7,12.5
14/01/2019 06:15,2019,1,14,6,15,1547446500,1.505555556,0.0002,0.02,20.63,23.04,0.62,995.2,33.52,44.57,321,0.06,0,10,378.4,8.6,8.1
14/01/2019 06:30,2019,1,14,6,30,1547447400,1.505555556,0.0002,0.02,20.63,23.04,0.62,995.2,33.52,44.57,321,0.06,0,10,378.4,8.6,10.7
14/01/2019 06:45,2019,1,14,6,45,1547448300,1.505555556,0.0002,0.02,20.63,23.04,0.62,995.2,33.52,44.57,321,0.06,0,10,378.4,9.6,10.7
14/01/2019 07:00,2019,1,14,7,0,1547449200,1.505555556,0.0002,0.02,20.63,23.04,0.62,995.2,33.52,44.57,321,0.06,0,10,378.4,13.2,11
14/01/2019 07:15,2019,1,14,7,15,1547450100,1.505555556,0.0002,0.02,20.63,23.04,0.62,995.2,33.52,44.57,321,0.06,0,10,378.4,17.2,10.7
14/01/2019 07:30,2019,1,14,7,30,1547451000,1.505555556,0.0002,0.02,20.63,23.04,0.62,995.2,33.52,44.57,321,0.06,0,10,378.4,20.7,10.6
14/01/2019 07:45,2019,1,14,7,45,1547451900,1.505555556,0.0002,0.02,20.63,23.04,0.62,995.2,33.52,44.57,321,0.06,0,10,378.4,21.9,10
14/01/2019 08:00,2019,1,14,8,0,1547452800,1.516666667,0.0003,0.02,20.41,22.78,0.61,996.7,35,44.55,323,0.22,0,10,384.8,17.9,9.7
14/01/2019 08:15,2019,1,14,8,15,1547453700,1.516666667,0.0003,0.02,20.41,22.78,0.61,996.7,35,44.55,323,0.22,0,10,384.8,13.8,9.3
14/01/2019 08:30,2019,1,14,8,30,1547454600,1.516666667,0.0003,0.02,20.41,22.78,0.61,996.7,35,44.55,323,0.22,0,10,384.8,9.8,9.2
14/01/2019 08:45,2019,1,14,8,45,1547455500,1.516666667,0.0003,0.02,20.41,22.78,0.61,996.7,35,44.55,323,0.22,0,10,384.8,7.4,9.1
14/01/2019 09:00,2019,1,14,9,0,1547456400,1.7,0.0003,0.02,20.76,23.08,0.61,997.4,35.61,44.54,324,0.28,0,10,386.5,7.2,9
14/01/2019 09:15,2019,1,14,9,15,1547457300,1.7,0.0003,0.02,20.76,23.08,0.61,997.4,35.61,44.54,324,0.28,0,10,386.5,7,9.2
14/01/2019 09:30,2019,1,14,9,30,1547458200,1.7,0.0003,0.02,20.76,23.08,0.61,997.4,35.61,44.54,324,0.28,0,10,386.5,7,9
14/01/2019 09:45,2019,1,14,9,45,1547459100,1.7,0.0003,0.02,20.76,23.08,0.61,997.4,35.61,44.54,324,0.28,0,10,386.5,7,9.2
14/01/2019 10:00,2019,1,14,10,0,1547460000,1.7,0.0003,0.02,20.76,23.08,0.61,997.4,35.61,44.54,324,0.28,0,10,386.5,7.1,9
14/01/2019 10:15,2019,1,14,10,15,1547460900,1.7,0.0003,0.02,20.76,23.08,0.61,997.4,35.61,44.54,324,0.28,0,10,386.5,7.1,8.8
14/01/2019 10:30,2019,1,14,10,30,1547461800,1.7,0.0003,0.02,20.76,23.08,0.61,997.4,35.61,44.54,324,0.28,0,10,386.5,7.2,8.7
14/01/2019 10:45,2019,1,14,10,45,1547462700,1.7,0.0003,0.02,20.76,23.08,0.61,997.4,35.61,44.54,324,0.28,0,10,386.5,7.1,8.8
14/01/2019 11:00,2019,1,14,11,0,1547463600,2.494444444,0.0002,0.02,23.07,23.98,0.6,999,33.48,42.89,319,0.2,0,10,381.8,7.3,8.7
14/01/2019 11:15,2019,1,14,11,15,1547464500,2.494444444,0.0002,0.02,23.07,23.98,0.6,999,33.48,42.89,319,0.2,0,10,381.8,7.5,9
14/01/2019 11:30,2019,1,14,11,30,1547465400,2.494444444,0.0002,0.02,23.07,23.98,0.6,999,33.48,42.89,319,0.2,0,10,381.8,7.6,9.1
14/01/2019 11:45,2019,1,14,11,45,1547466300,2.494444444,0.0002,0.02,23.07,23.98,0.6,999,33.48,42.89,319,0.2,0,10,381.8,7.8,8.9
14/01/2019 12:00,2019,1,14,12,0,1547467200,2.966666667,0,0,24.98,25.02,0.61,1000.4,29.27,38.81,310,0.16,0,10,357.9,7.8,9.3
14/01/2019 12:15,2019,1,14,12,15,1547468100,2.966666667,0,0,24.98,25.02,0.61,1000.4,29.27,38.81,310,0.16,0,10,357.9,8.1,9
14/01/2019 12:30,2019,1,14,12,30,1547469000,2.966666667,0,0,24.98,25.02,0.61,1000.4,29.27,38.81,310,0.16,0,10,357.9,8.2,9
14/01/2019 12:45,2019,1,14,12,45,1547469900,2.966666667,0,0,24.98,25.02,0.61,1000.4,29.27,38.81,310,0.16,0,10,357.9,8.7,9
14/01/2019 13:00,2019,1,14,13,0,1547470800,2.966666667,0,0,24.98,25.02,0.61,1000.4,29.27,38.81,310,0.16,0,10,357.9,8.6,8.9
14/01/2019 13:15,2019,1,14,13,15,1547471700,2.966666667,0,0,24.98,25.02,0.61,1000.4,29.27,38.81,310,0.16,0,10,357.9,8.5,8.8
14/01/2019 13:30,2019,1,14,13,30,1547472600,2.966666667,0,0,24.98,25.02,0.61,1000.4,29.27,38.81,310,0.16,0,10,357.9,8.3,9
14/01/2019 13:45,2019,1,14,13,45,1547473500,2.966666667,0,0,24.98,25.02,0.61,1000.4,29.27,38.81,310,0.16,0,10,357.9,7.8,9
14/01/2019 14:00,2019,1,14,14,0,1547474400,3.394444444,0,0,25.57,27.5,0.65,1001.5,31.87,40.61,311,0.05,0,10,354.5,7.7,9
14/01/2019 14:15,2019,1,14,14,15,1547475300,3.394444444,0,0,25.57,27.5,0.65,1001.5,31.87,40.61,311,0.05,0,10,354.5,9.1,9.2
14/01/2019 14:30,2019,1,14,14,30,1547476200,3.394444444,0,0,25.57,27.5,0.65,1001.5,31.87,40.61,311,0.05,0,10,354.5,12.9,9.1
14/01/2019 14:45,2019,1,14,14,45,1547477100,3.394444444,0,0,25.57,27.5,0.65,1001.5,31.87,40.61,311,0.05,0,10,354.5,16.7,9.2
14/01/2019 15:00,2019,1,14,15,0,1547478000,3.472222222,0,0,25.52,28.62,0.68,1002.1,33.27,41.6,312,0,0,10,355.1,20.5,12.5
14/01/2019 15:15,2019,1,14,15,15,1547478900,3.472222222,0,0,25.52,28.62,0.68,1002.1,33.27,41.6,312,0,0,10,355.1,20.9,16.1
14/01/2019 15:30,2019,1,14,15,30,1547479800,3.472222222,0,0,25.52,28.62,0.68,1002.1,33.27,41.6,312,0,0,10,355.1,17.2,19.8
14/01/2019 15:45,2019,1,14,15,45,1547480700,3.472222222,0,0,25.52,28.62,0.68,1002.1,33.27,41.6,312,0,0,10,355.1,13.9,23.7
14/01/2019 16:00,2019,1,14,16,0,1547481600,3.472222222,0,0,25.52,28.62,0.68,1002.1,33.27,41.6,312,0,0,10,355.1,10.6,22.2
14/01/2019 16:15,2019,1,14,16,15,1547482500,3.472222222,0,0,25.52,28.62,0.68,1002.1,33.27,41.6,312,0,0,10,355.1,9.3,20.2
14/01/2019 16:30,2019,1,14,16,30,1547483400,3.472222222,0,0,25.52,28.62,0.68,1002.1,33.27,41.6,312,0,0,10,355.1,9.7,17.1
14/01/2019 16:45,2019,1,14,16,45,1547484300,3.472222222,0,0,25.52,28.62,0.68,1002.1,33.27,41.6,312,0,0,10,355.1,9.6,15.1
14/01/2019 17:00,2019,1,14,17,0,1547485200,3.105555556,0,0,24.64,28.86,0.7,1003.1,33.14,41,313,0,0,10,358.7,9.8,14.7
14/01/2019 17:15,2019,1,14,17,15,1547486100,3.105555556,0,0,24.64,28.86,0.7,1003.1,33.14,41,313,0,0,10,358.7,9.5,13.6
14/01/2019 17:30,2019,1,14,17,30,1547487000,3.105555556,0,0,24.64,28.86,0.7,1003.1,33.14,41,313,0,0,10,358.7,9.7,13.4
14/01/2019 17:45,2019,1,14,17,45,1547487900,3.105555556,0,0,24.64,28.86,0.7,1003.1,33.14,41,313,0,0,10,358.7,9.7,11.8
14/01/2019 18:00,2019,1,14,18,0,1547488800,2.688888889,0,0,23.88,28.67,0.72,1003.7,31.67,37.5,314,0,0,10,366.2,9.5,11.1
14/01/2019 18:15,2019,1,14,18,15,1547489700,2.688888889,0,0,23.88,28.67,0.72,1003.7,31.67,37.5,314,0,0,10,366.2,9.7,11
14/01/2019 18:30,2019,1,14,18,30,1547490600,2.688888889,0,0,23.88,28.67,0.72,1003.7,31.67,37.5,314,0,0,10,366.2,9.3,11.2
14/01/2019 18:45,2019,1,14,18,45,1547491500,2.688888889,0,0,23.88,28.67,0.72,1003.7,31.67,37.5,314,0,0,10,366.2,9.5,11.2
14/01/2019 19:00,2019,1,14,19,0,1547492400,2.688888889,0,0,23.88,28.67,0.72,1003.7,31.67,37.5,314,0,0,10,366.2,9.7,11
14/01/2019 19:15,2019,1,14,19,15,1547493300,2.688888889,0,0,23.88,28.67,0.72,1003.7,31.67,37.5,314,0,0,10,366.2,11.05,11
14/01/2019 19:30,2019,1,14,19,30,1547494200,2.688888889,0,0,23.88,28.67,0.72,1003.7,31.67,37.5,314,0,0,10,366.2,11.05,10.6
14/01/2019 19:45,2019,1,14,19,45,1547495100,2.688888889,0,0,23.88,28.67,0.72,1003.7,31.67,37.5,314,0,0,10,366.2,11.05,10.9
14/01/2019 20:00,2019,1,14,20,0,1547496000,2.944444444,0,0,24.57,28.48,0.7,1004.8,31.26,41.39,317,0.18,0,10,360,11.05,10.8
14/01/2019 20:15,2019,1,14,20,15,1547496900,2.944444444,0,0,24.57,28.48,0.7,1004.8,31.26,41.39,317,0.18,0,10,360,12.4,11
14/01/2019 20:30,2019,1,14,20,30,1547497800,2.944444444,0,0,24.57,28.48,0.7,1004.8,31.26,41.39,317,0.18,0,10,360,14.7,11.1
14/01/2019 20:45,2019,1,14,20,45,1547498700,2.944444444,0,0,24.57,28.48,0.7,1004.8,31.26,41.39,317,0.18,0,10,360,5,11.1
14/01/2019 21:00,2019,1,14,21,0,1547499600,2.983333333,0,0,24.74,28.65,0.7,1005.5,30.82,42.59,317,0.28,0,10,355.6,7.4,11.1
14/01/2019 21:15,2019,1,14,21,15,1547500500,2.983333333,0,0,24.74,28.65,0.7,1005.5,30.82,42.59,317,0.28,0,10,355.6,9.9,10.9
14/01/2019 21:30,2019,1,14,21,30,1547501400,2.983333333,0,0,24.74,28.65,0.7,1005.5,30.82,42.59,317,0.28,0,10,355.6,10,11
14/01/2019 21:45,2019,1,14,21,45,1547502300,2.983333333,0,0,24.74,28.65,0.7,1005.5,30.82,42.59,317,0.28,0,10,355.6,9.7,10.6
14/01/2019 22:00,2019,1,14,22,0,1547503200,2.983333333,0,0,24.74,28.65,0.7,1005.5,30.82,42.59,317,0.28,0,10,355.6,9.8,10.6
14/01/2019 22:15,2019,1,14,22,15,1547504100,2.983333333,0,0,24.74,28.65,0.7,1005.5,30.82,42.59,317,0.28,0,10,355.6,9.8,10.4
14/01/2019 22:30,2019,1,14,22,30,1547505000,2.983333333,0,0,24.74,28.65,0.7,1005.5,30.82,42.59,317,0.28,0,10,355.6,9.9,10.3
14/01/2019 22:45,2019,1,14,22,45,1547505900,2.983333333,0,0,24.74,28.65,0.7,1005.5,30.82,42.59,317,0.28,0,10,355.6,9.9,10.4
14/01/2019 23:00,2019,1,14,23,0,1547506800,2.7,0.0038,0.07,24.62,30.53,0.78,1005.9,27.77,38.35,305,0.44,0,10,347.4,9.8,10.4
14/01/2019 23:15,2019,1,14,23,15,1547507700,2.7,0.0038,0.07,24.62,30.53,0.78,1005.9,27.77,38.35,305,0.44,0,10,347.4,9.6,10.4
14/01/2019 23:30,2019,1,14,23,30,1547508600,2.7,0.0038,0.07,24.62,30.53,0.78,1005.9,27.77,38.35,305,0.44,0,10,347.4,9.6,10.5
14/01/2019 23:45,2019,1,14,23,45,1547509500,2.7,0.0038,0.07,24.62,30.53,0.78,1005.9,27.77,38.35,305,0.44,0,10,347.4,9.6,10.6
15/01/2019 00:00,2019,1,15,0,0,1547510400,2.755555556,0.0066,0.14,25.3,32.48,0.84,1006.7,25.09,36.18,298,0.53,0,4.614,341.3,9.6,10.2
15/01/2019 00:15,2019,1,15,0,15,1547511300,2.755555556,0.0066,0.14,25.3,32.48,0.84,1006.7,25.09,36.18,298,0.53,0,4.614,341.3,9.6,10.5
15/01/2019 00:30,2019,1,15,0,30,1547512200,2.755555556,0.0066,0.14,25.3,32.48,0.84,1006.7,25.09,36.18,298,0.53,0,4.614,341.3,9.6,10.3
15/01/2019 00:45,2019,1,15,0,45,1547513100,2.755555556,0.0066,0.14,25.3,32.48,0.84,1006.7,25.09,36.18,298,0.53,0,4.614,341.3,9.6,10.1
15/01/2019 01:00,2019,1,15,1,0,1547514000,2.755555556,0.0066,0.14,25.3,32.48,0.84,1006.7,25.09,36.18,298,0.53,0,4.614,341.3,9.6,10.5
15/01/2019 01:15,2019,1,15,1,15,1547514900,2.755555556,0.0066,0.14,25.3,32.48,0.84,1006.7,25.09,36.18,298,0.53,0,4.614,341.3,9.7,10.6
15/01/2019 01:30,2019,1,15,1,30,1547515800,2.755555556,0.0066,0.14,25.3,32.48,0.84,1006.7,25.09,36.18,298,0.53,0,4.614,341.3,9.6,10.7
15/01/2019 01:45,2019,1,15,1,45,1547516700,2.755555556,0.0066,0.14,25.3,32.48,0.84,1006.7,25.09,36.18,298,0.53,0,4.614,341.3,9.6,10.8
15/01/2019 02:00,2019,1,15,2,0,1547517600,2.905555556,0.0129,0.32,25.84,35.76,0.94,1005.5,24.24,36.97,289,0.87,0,2.095,338.2,9.8,10.9
15/01/2019 02:15,2019,1,15,2,15,1547518500,2.905555556,0.0129,0.32,25.84,35.76,0.94,1005.5,24.24,36.97,289,0.87,0,2.095,338.2,9.7,10.3
15/01/2019 02:30,2019,1,15,2,30,1547519400,2.905555556,0.0129,0.32,25.84,35.76,0.94,1005.5,24.24,36.97,289,0.87,0,2.095,338.2,9.9,10.2
15/01/2019 02:45,2019,1,15,2,45,1547520300,2.905555556,0.0129,0.32,25.84,35.76,0.94,1005.5,24.24,36.97,289,0.87,0,2.095,338.2,9.8,10.1
15/01/2019 03:00,2019,1,15,3,0,1547521200,3.172222222,0.0157,0.35,26.52,36.87,0.97,1004.8,24.04,37.32,286,1,0,1.669,337.5,9.9,9.8
15/01/2019 03:15,2019,1,15,3,15,1547522100,3.172222222,0.0157,0.35,26.52,36.87,0.97,1004.8,24.04,37.32,286,1,0,1.669,337.5,9.9,10
15/01/2019 03:30,2019,1,15,3,30,1547523000,3.172222222,0.0157,0.35,26.52,36.87,0.97,1004.8,24.04,37.32,286,1,0,1.669,337.5,9.7,10.2
15/01/2019 03:45,2019,1,15,3,45,1547523900,3.172222222,0.0157,0.35,26.52,36.87,0.97,1004.8,24.04,37.32,286,1,0,1.669,337.5,9.5,10
15/01/2019 04:00,2019,1,15,4,0,1547524800,3.172222222,0.0157,0.35,26.52,36.87,0.97,1004.8,24.04,37.32,286,1,0,1.669,337.5,9.3,10.2
15/01/2019 04:15,2019,1,15,4,15,1547525700,3.172222222,0.0157,0.35,26.52,36.87,0.97,1004.8,24.04,37.32,286,1,0,1.669,337.5,9.4,10
15/01/2019 04:30,2019,1,15,4,30,1547526600,3.172222222,0.0157,0.35,26.52,36.87,0.97,1004.8,24.04,37.32,286,1,0,1.669,337.5,9.4,9.7
15/01/2019 04:45,2019,1,15,4,45,1547527500,3.172222222,0.0157,0.35,26.52,36.87,0.97,1004.8,24.04,37.32,286,1,0,1.669,337.5,9.9,10
15/01/2019 05:15,2019,1,15,5,15,1547529300,3.677777778,0.0115,0.43,28.01,37.97,0.98,1004.3,22.8,36.07,286,1,0,2.177,336.1,9.9,10
15/01/2019 05:30,2019,1,15,5,30,1547530200,3.677777778,0.0115,0.43,28.01,37.97,0.98,1004.3,22.8,36.07,286,1,0,2.177,336.1,9.9,10
15/01/2019 05:45,2019,1,15,5,45,1547531100,3.677777778,0.0115,0.43,28.01,37.97,0.98,1004.3,22.8,36.07,286,1,0,2.177,336.1,10.1,10
15/01/2019 06:00,2019,1,15,6,0,1547532000,3.683333333,0.0102,0.42,28.45,37.69,0.96,1004.5,20.95,32.5,295,1,0,10,336.2,12.5,12.4
15/01/2019 06:15,2019,1,15,6,15,1547532900,3.683333333,0.0102,0.42,28.45,37.69,0.96,1004.5,20.95,32.5,295,1,0,10,336.2,8.1,10.2
15/01/2019 06:30,2019,1,15,6,30,1547533800,3.683333333,0.0102,0.42,28.45,37.69,0.96,1004.5,20.95,32.5,295,1,0,10,336.2,10.7,10
15/01/2019 06:45,2019,1,15,6,45,1547534700,3.683333333,0.0102,0.42,28.45,37.69,0.96,1004.5,20.95,32.5,295,1,0,10,336.2,10.7,9.8
15/01/2019 07:00,2019,1,15,7,0,1547535600,3.683333333,0.0102,0.42,28.45,37.69,0.96,1004.5,20.95,32.5,295,1,0,10,336.2,11,9.7
15/01/2019 07:15,2019,1,15,7,15,1547536500,3.683333333,0.0102,0.42,28.45,37.69,0.96,1004.5,20.95,32.5,295,1,0,10,336.2,10.7,9.2
15/01/2019 07:30,2019,1,15,7,30,1547537400,3.683333333,0.0102,0.42,28.45,37.69,0.96,1004.5,20.95,32.5,295,1,0,10,336.2,10.6,9.3
15/01/2019 07:45,2019,1,15,7,45,1547538300,3.683333333,0.0102,0.42,28.45,37.69,0.96,1004.5,20.95,32.5,295,1,0,10,336.2,10,9
15/01/2019 08:00,2019,1,15,8,0,1547539200,4.027777778,0.0179,0.52,30.23,38.53,0.97,1003.7,17.16,27.51,183,1,0,5.288,334.4,9.7,8.8
15/01/2019 08:15,2019,1,15,8,15,1547540100,4.027777778,0.0179,0.52,30.23,38.53,0.97,1003.7,17.16,27.51,183,1,0,5.288,334.4,9.3,8.5
15/01/2019 08:30,2019,1,15,8,30,1547541000,4.027777778,0.0179,0.52,30.23,38.53,0.97,1003.7,17.16,27.51,183,1,0,5.288,334.4,9.2,8.3
15/01/2019 08:45,2019,1,15,8,45,1547541900,4.027777778,0.0179,0.52,30.23,38.53,0.97,1003.7,17.16,27.51,183,1,0,5.288,334.4,9.1,8
15/01/2019 09:00,2019,1,15,9,0,1547542800,4.422222222,0.021,0.52,31.28,39.41,0.98,1003,16.71,27.09,267,1,0,1.41,333.5,9,11.6
15/01/2019 09:15,2019,1,15,9,15,1547543700,4.422222222,0.021,0.52,31.28,39.41,0.98,1003,16.71,27.09,267,1,0,1.41,333.5,9.2,15.1
15/01/2019 09:30,2019,1,15,9,30,1547544600,4.422222222,0.021,0.52,31.28,39.41,0.98,1003,16.71,27.09,267,1,0,1.41,333.5,9,18.6
15/01/2019 09:45,2019,1,15,9,45,1547545500,4.422222222,0.021,0.52,31.28,39.41,0.98,1003,16.71,27.09,267,1,0,1.41,333.5,9.2,22.4
15/01/2019 10:00,2019,1,15,10,0,1547546400,4.422222222,0.021,0.52,31.28,39.41,0.98,1003,16.71,27.09,267,1,0,1.41,333.5,9,19
15/01/2019 10:15,2019,1,15,10,15,1547547300,4.422222222,0.021,0.52,31.28,39.41,0.98,1003,16.71,27.09,267,1,0,1.41,333.5,8.8,15.3
15/01/2019 10:30,2019,1,15,10,30,1547548200,4.422222222,0.021,0.52,31.28,39.41,0.98,1003,16.71,27.09,267,1,0,1.41,333.5,8.7,11.8
15/01/2019 10:45,2019,1,15,10,45,1547549100,4.422222222,0.021,0.52,31.28,39.41,0.98,1003,16.71,27.09,267,1,0,1.41,333.5,8.8,8.1
15/01/2019 11:00,2019,1,15,11,0,1547550000,5.822222222,0.0163,0.48,33.06,41.76,0.97,1000.8,23.14,36.41,257,1,0,5.989,331.9,8.7,8
15/01/2019 11:15,2019,1,15,11,15,1547550900,5.822222222,0.0163,0.48,33.06,41.76,0.97,1000.8,23.14,36.41,257,1,0,5.989,331.9,9,8.2
15/01/2019 11:30,2019,1,15,11,30,1547551800,5.822222222,0.0163,0.48,33.06,41.76,0.97,1000.8,23.14,36.41,257,1,0,5.989,331.9,9.1,8.1
15/01/2019 11:45,2019,1,15,11,45,1547552700,5.822222222,0.0163,0.48,33.06,41.76,0.97,1000.8,23.14,36.41,257,1,0,5.989,331.9,8.9,8.3
15/01/2019 12:00,2019,1,15,12,0,1547553600,6.366666667,0.0127,0.47,33.85,43.16,0.99,1000.4,25.84,41.67,257,1,0,10,319.2,9.3,8.1
15/01/2019 12:15,2019,1,15,12,15,1547554500,6.366666667,0.0127,0.47,33.85,43.16,0.99,1000.4,25.84,41.67,257,1,0,10,319.2,9,8.2
15/01/2019 12:30,2019,1,15,12,30,1547555400,6.366666667,0.0127,0.47,33.85,43.16,0.99,1000.4,25.84,41.67,257,1,0,10,319.2,9,8.2
15/01/2019 12:45,2019,1,15,12,45,1547556300,6.366666667,0.0127,0.47,33.85,43.16,0.99,1000.4,25.84,41.67,257,1,0,10,319.2,9,8.1
15/01/2019 13:00,2019,1,15,13,0,1547557200,6.366666667,0.0127,0.47,33.85,43.16,0.99,1000.4,25.84,41.67,257,1,0,10,319.2,8.9,8.1
15/01/2019 13:15,2019,1,15,13,15,1547558100,6.366666667,0.0127,0.47,33.85,43.16,0.99,1000.4,25.84,41.67,257,1,0,10,319.2,8.8,8.3
15/01/2019 13:30,2019,1,15,13,30,1547559000,6.366666667,0.0127,0.47,33.85,43.16,0.99,1000.4,25.84,41.67,257,1,0,10,319.2,9,8.3
15/01/2019 13:45,2019,1,15,13,45,1547559900,6.366666667,0.0127,0.47,33.85,43.16,0.99,1000.4,25.84,41.67,257,1,0,10,319.2,9,8.6
15/01/2019 14:00,2019,1,15,14,0,1547560800,6.55,0.0033,0.17,34.12,41.92,0.93,999.7,26.93,41.64,29,1,0,10,318.5,9,8.5
15/01/2019 14:15,2019,1,15,14,15,1547561700,6.55,0.0033,0.17,34.12,41.92,0.93,999.7,26.93,41.64,29,1,0,10,318.5,9.2,8.5
15/01/2019 14:30,2019,1,15,14,30,1547562600,6.55,0.0033,0.17,34.12,41.92,0.93,999.7,26.93,41.64,29,1,0,10,318.5,9.1,8.5
15/01/2019 14:45,2019,1,15,14,45,1547563500,6.55,0.0033,0.17,34.12,41.92,0.93,999.7,26.93,41.64,29,1,0,10,318.5,9.2,8.5
15/01/2019 15:00,2019,1,15,15,0,1547564400,6.377777778,0.0011,0.1,33.75,40.79,0.9,999.7,26.56,40.46,289,1,0,8.142,318.9,12.5,10.4
15/01/2019 15:15,2019,1,15,15,15,1547565300,6.377777778,0.0011,0.1,33.75,40.79,0.9,999.7,26.56,40.46,289,1,0,8.142,318.9,16.1,14
15/01/2019 15:30,2019,1,15,15,30,1547566200,6.377777778,0.0011,0.1,33.75,40.79,0.9,999.7,26.56,40.46,289,1,0,8.142,318.9,19.8,17.9
15/01/2019 15:45,2019,1,15,15,45,1547567100,6.377777778,0.0011,0.1,33.75,40.79,0.9,999.7,26.56,40.46,289,1,0,8.142,318.9,23.7,22
15/01/2019 16:00,2019,1,15,16,0,1547568000,6.377777778,0.0011,0.1,33.75,40.79,0.9,999.7,26.56,40.46,289,1,0,8.142,318.9,22.2,22.1
15/01/2019 16:15,2019,1,15,16,15,1547568900,6.377777778,0.0011,0.1,33.75,40.79,0.9,999.7,26.56,40.46,289,1,0,8.142,318.9,20.2,18.8
15/01/2019 16:30,2019,1,15,16,30,1547569800,6.377777778,0.0011,0.1,33.75,40.79,0.9,999.7,26.56,40.46,289,1,0,8.142,318.9,17.1,15.5
15/01/2019 16:45,2019,1,15,16,45,1547570700,6.377777778,0.0011,0.1,33.75,40.79,0.9,999.7,26.56,40.46,289,1,0,8.142,318.9,15.1,13.6
15/01/2019 17:00,2019,1,15,17,0,1547571600,5.861111111,0,0,32.85,39.03,0.87,1000.5,24.72,37.95,281,1,0,7.904,318.7,14.7,13.3
15/01/2019 17:15,2019,1,15,17,15,1547572500,5.861111111,0,0,32.85,39.03,0.87,1000.5,24.72,37.95,281,1,0,7.904,318.7,13.6,13.2
15/01/2019 17:30,2019,1,15,17,30,1547573400,5.861111111,0,0,32.85,39.03,0.87,1000.5,24.72,37.95,281,1,0,7.904,318.7,13.4,13.1
15/01/2019 17:45,2019,1,15,17,45,1547574300,5.861111111,0,0,32.85,39.03,0.87,1000.5,24.72,37.95,281,1,0,7.904,318.7,11.8,11.2
15/01/2019 18:00,2019,1,15,18,0,1547575200,5.55,0,0,32.41,38.35,0.87,1000.9,23.19,35.23,292,1,0,10,321.2,11.1,10
15/01/2019 18:15,2019,1,15,18,15,1547576100,5.55,0,0,32.41,38.35,0.87,1000.9,23.19,35.23,292,1,0,10,321.2,11,10
