,0,1,2,3,4,5,6,7
2953,2019.0,7.0,19.0,12.0,15.0,19.20555556,59.8,59.1
2954,2019.0,5.0,1.0,23.0,45.0,9.383333333,4.6,4.8
2955,2019.0,5.0,22.0,2.0,15.0,13.10555556,5.7,5.7
2956,2019.0,1.0,8.0,19.0,45.0,3.561111111,11.3,11.1
2957,2019.0,9.0,18.0,18.0,45.0,13.7,3.6,4.3
2958,2019.0,3.0,2.0,21.0,0.0,4.777777778,12.3,12.2
2959,2019.0,3.0,3.0,8.0,15.0,6.216666667,9.2,9.4
2960,2019.0,3.0,21.0,8.0,30.0,6.75,6.4,7.3
2961,2019.0,2.0,13.0,1.0,15.0,4.783333333,9.8,9.8
2962,2019.0,4.0,19.0,19.0,0.0,10.24444444,17.5,28.6
2963,2019.0,2.0,13.0,21.0,30.0,5.233333333,9.7,9.7
2964,2019.0,10.0,10.0,1.0,15.0,10.28333333,8.9,8.9
2965,2019.0,3.0,3.0,14.0,45.0,7.005555556,8.3,17.5
2966,2019.0,4.0,10.0,14.0,45.0,3.866666667,0.0,0.0
2967,2019.0,3.0,22.0,20.0,15.0,6.8,5.6,5.8
2968,2019.0,4.0,4.0,13.0,15.0,9.438888889,0.0,0.0
2969,2019.0,7.0,15.0,13.0,30.0,16.17777778,47.4,34.5
2970,2019.0,4.0,1.0,23.0,15.0,5.666666667,0.0,0.0
2971,2019.0,3.0,5.0,19.0,15.0,5.561111111000001,10.7,10.9
2972,2019.0,2.0,15.0,23.0,0.0,5.416666667,10.3,10.7
2973,2019.0,7.0,11.0,11.0,0.0,16.47777778,7.5,7.2
2974,2019.0,3.0,30.0,2.0,0.0,6.0,7.0,7.0
2975,2019.0,1.0,26.0,18.0,30.0,2.4277777780000003,11.3,11.6
2976,2019.0,4.0,16.0,22.0,15.0,7.3666666670000005,0.0,0.0
2977,2019.0,5.0,8.0,22.0,15.0,9.5,6.6,6.5
2978,2019.0,6.0,14.0,9.0,45.0,17.91111111,13.5,19.5
2979,2018.0,12.0,31.0,19.0,30.0,6.6166666670000005,9.8,10.1
2980,2019.0,6.0,17.0,6.0,45.0,15.32777778,3.6,9.7
2981,2019.0,2.0,24.0,20.0,15.0,5.927777777999999,12.1,12.2
2982,2019.0,2.0,8.0,22.0,45.0,5.216666667,10.3,10.3
2983,2018.0,12.0,24.0,7.0,45.0,1.9444444440000002,11.4,24.6
2984,2019.0,11.0,2.0,6.0,45.0,8.633333333,10.1,10.4
2985,2019.0,10.0,29.0,15.0,0.0,9.027777777999999,7.2,9.8
2986,2019.0,1.0,24.0,15.0,15.0,-1.1055555559999999,11.7,17.9
2987,2019.0,3.0,8.0,14.0,45.0,6.222222222,17.1,7.0
2988,2019.0,6.0,7.0,3.0,0.0,12.86111111,9.9,8.6
2989,2019.0,4.0,7.0,0.0,30.0,7.3833333329999995,0.0,0.0
2990,2019.0,1.0,26.0,16.0,45.0,2.788888889,18.4,16.7
2991,2019.0,2.0,6.0,20.0,45.0,4.172222222,10.0,10.3
2992,2019.0,5.0,18.0,16.0,15.0,14.43333333,6.6,6.0
2993,2019.0,4.0,30.0,0.0,45.0,10.33888889,3.8,3.7
2994,2019.0,3.0,24.0,7.0,30.0,4.6444444439999995,6.8,7.4
2995,2019.0,7.0,20.0,17.0,45.0,19.7,57.6,79.0
2996,2019.0,10.0,19.0,0.0,45.0,11.16666667,10.4,11.3
2997,2019.0,5.0,21.0,20.0,30.0,14.18888889,9.1,12.0
2998,2019.0,10.0,9.0,2.0,31.0,10.97222222,8.95,0.0
2999,2019.0,4.0,9.0,16.0,0.0,4.772222222,0.0,0.0
3000,2019.0,5.0,24.0,19.0,30.0,12.91666667,9.0,11.7
3001,2019.0,9.0,19.0,13.0,15.0,13.73888889,3.5,2.4
3002,2019.0,8.0,7.0,14.0,45.0,20.04444444,14.2,11.8
3003,2019.0,1.0,24.0,20.0,30.0,-1.288888889,13.2,13.7
3004,2019.0,1.0,28.0,13.0,0.0,2.2055555559999998,9.3,10.3
3005,2019.0,8.0,28.0,1.0,0.0,20.01111111,8.3,7.7
3006,2019.0,1.0,19.0,10.0,15.0,2.777777778,24.8,11.5
3007,2019.0,8.0,10.0,3.0,45.0,19.21666667,11.1,11.1
3008,2019.0,8.0,13.0,7.0,30.0,15.18333333,7.7,5.8
3009,2019.0,1.0,15.0,8.0,0.0,4.027777778,9.7,8.8
3010,2019.0,7.0,18.0,16.0,15.0,20.08888889,50.0,58.7
3011,2019.0,1.0,26.0,7.0,30.0,0.42222222200000004,10.3,13.6
3012,2019.0,7.0,18.0,10.0,30.0,18.03888889,39.5,38.7
3013,2019.0,2.0,1.0,21.0,45.0,1.4444444440000002,10.1,9.5
3014,2019.0,10.0,8.0,2.0,45.0,8.95,10.0,0.0
3015,2019.0,4.0,12.0,17.0,45.0,4.066666667,0.0,0.0
3016,2019.0,2.0,4.0,20.0,0.0,2.733333333,13.5,13.5
3017,2019.0,10.0,24.0,11.0,30.0,12.44444444,5.4,6.5
3018,2019.0,11.0,6.0,5.0,15.0,5.222222222,0.0,12.7
3019,2019.0,1.0,28.0,15.0,30.0,1.6611111109999999,10.2,21.2
3020,2019.0,6.0,17.0,20.0,0.0,18.52777778,14.4,15.9
3021,2019.0,6.0,13.0,7.0,0.0,14.66111111,4.4,7.1
3022,2018.0,12.0,31.0,3.0,15.0,4.422222222,9.6,9.6
3023,2019.0,9.0,3.0,12.0,15.0,18.6,20.7,14.3
3024,2019.0,9.0,22.0,4.0,15.0,13.63888889,0.0,20.4
3025,2019.0,7.0,17.0,3.0,45.0,15.58888889,40.6,41.0
3026,2019.0,2.0,8.0,17.0,0.0,5.266666667,20.6,18.3
3027,2019.0,7.0,15.0,16.0,30.0,18.61111111,50.2,55.2
3028,2019.0,7.0,24.0,23.0,15.0,20.49444444,39.1,30.6
3029,2019.0,4.0,11.0,4.0,30.0,3.0,0.0,0.0
3030,2019.0,3.0,20.0,11.0,0.0,7.272222222000001,6.0,7.9
3031,2019.0,1.0,11.0,18.0,30.0,5.205555556,9.9,8.9
3032,2019.0,1.0,11.0,21.0,0.0,4.438888888999999,9.6,10.1
3033,2019.0,3.0,25.0,23.0,15.0,4.8611111110000005,9.3,9.2
3034,2019.0,2.0,4.0,3.0,30.0,1.716666667,10.3,10.6
3035,2019.0,9.0,17.0,17.0,0.0,13.11666667,2.9,3.1
3036,2019.0,6.0,23.0,10.0,45.0,16.52777778,23.5,23.4
3037,2019.0,9.0,27.0,8.0,15.0,14.92222222,5.8,5.8
3038,2019.0,5.0,1.0,6.0,0.0,9.477777778,4.0,3.5
3039,2019.0,4.0,25.0,17.0,15.0,12.83333333,40.9,3.6
3040,2019.0,5.0,11.0,16.0,30.0,12.13888889,10.1,12.7
3041,2019.0,1.0,1.0,19.0,0.0,5.516666667000001,10.3,10.3
3042,2019.0,4.0,2.0,18.0,15.0,7.8833333329999995,0.0,0.0
3043,2019.0,7.0,20.0,4.0,0.0,17.12222222,0.0,37.1
3044,2019.0,4.0,30.0,17.0,45.0,14.88888889,2.0,1.6
3045,2019.0,3.0,31.0,1.0,0.0,5.766666667000001,6.3,6.4
3046,2019.0,1.0,24.0,23.0,0.0,-1.3833333330000002,14.2,14.3
3047,2019.0,2.0,21.0,2.0,15.0,5.594444444,12.0,12.0
3048,2019.0,7.0,7.0,17.0,30.0,15.76666667,6.7,8.9
3049,2019.0,11.0,6.0,21.0,30.0,4.694444444,11.8,11.7
3050,2019.0,4.0,18.0,10.0,15.0,8.155555556,5.2,5.6
3051,2019.0,8.0,29.0,1.0,15.0,20.5,8.8,8.5
3052,2019.0,10.0,28.0,19.0,45.0,8.866666667,13.2,12.4
3053,2018.0,12.0,17.0,14.0,45.0,2.605555556,10.1,9.2
3054,2019.0,10.0,10.0,21.0,45.0,11.45,4.3,4.1
3055,2019.0,6.0,3.0,22.0,45.0,14.65,9.6,8.6
3056,2019.0,4.0,30.0,18.0,30.0,14.10555556,1.7,3.2
3057,2019.0,2.0,22.0,4.0,30.0,2.922222222,9.8,10.4
3058,2019.0,5.0,12.0,3.0,15.0,7.266666667000001,12.5,15.4
3059,2019.0,11.0,1.0,7.0,45.0,7.1444444439999995,10.3,9.4
3060,2019.0,2.0,24.0,20.0,30.0,5.927777777999999,12.0,12.3
3061,2019.0,10.0,31.0,3.0,0.0,7.127777778,8.6,8.9
3062,2019.0,2.0,27.0,3.0,45.0,5.261111111,7.9,8.0
3063,2019.0,1.0,9.0,0.0,30.0,3.0944444439999996,11.2,11.2
3064,2019.0,5.0,15.0,10.0,30.0,10.56111111,22.3,21.1
3065,2019.0,5.0,31.0,3.0,0.0,12.96666667,17.45,18.7
3066,2019.0,10.0,29.0,21.0,15.0,7.6111111110000005,14.1,14.0
3067,2019.0,6.0,15.0,10.0,15.0,18.25555556,13.7,15.1
3068,2019.0,3.0,16.0,18.0,45.0,4.066666667,9.4,10.2
3069,2019.0,8.0,25.0,1.0,45.0,18.45,20.0,19.4
3070,2019.0,8.0,4.0,9.0,0.0,17.32222222,24.5,19.1
3071,2019.0,6.0,13.0,3.0,45.0,14.42777778,6.8,7.2
3072,2019.0,8.0,8.0,17.0,30.0,18.86666667,14.9,18.2
3073,2019.0,6.0,1.0,19.0,30.0,15.00555556,31.9,43.8
3074,2018.0,12.0,21.0,8.0,45.0,5.1222222219999995,10.2,8.7
3075,2019.0,4.0,21.0,6.0,0.0,9.122222222000001,10.2,10.0
3076,2019.0,10.0,22.0,8.0,15.0,12.11111111,18.2,3.9
3077,2019.0,10.0,28.0,22.0,45.0,8.638888889,13.0,11.2
3078,2019.0,8.0,10.0,4.0,45.0,19.21666667,11.1,10.6
3079,2019.0,9.0,27.0,14.0,30.0,16.05,8.9,4.2
3080,2019.0,6.0,24.0,7.0,0.0,16.93333333,4.3,8.0
3081,2019.0,10.0,18.0,3.0,0.0,11.63333333,0.0,0.0
3082,2019.0,8.0,5.0,14.0,15.0,20.57222222,10.7,8.4
3083,2019.0,4.0,20.0,9.0,0.0,8.788888888999999,24.9,13.2
3084,2018.0,12.0,22.0,23.0,15.0,2.638888889,11.1,10.9
3085,2019.0,10.0,15.0,2.0,45.0,10.93888889,9.6,9.3
3086,2019.0,4.0,20.0,0.0,30.0,7.572222222000001,24.0,22.2
3087,2019.0,1.0,27.0,6.0,30.0,3.0333333330000003,11.5,8.4
3088,2019.0,10.0,8.0,13.0,15.0,13.60555556,3.3,2.6
3089,2019.0,1.0,4.0,22.0,15.0,6.455555556,10.1,10.5
3090,2019.0,3.0,31.0,22.0,15.0,5.0,7.3,7.0
3091,2019.0,11.0,2.0,9.0,0.0,9.588888889,10.0,21.4
3092,2019.0,4.0,23.0,21.0,45.0,11.35555556,6.2,5.7
3093,2019.0,10.0,19.0,20.0,15.0,12.21111111,12.4,15.7
3094,2019.0,11.0,1.0,10.0,15.0,7.433333332999999,7.2,5.4
3095,2019.0,9.0,28.0,3.0,15.0,13.45,0.0,0.0
3096,2019.0,4.0,16.0,9.0,45.0,4.866666667,0.0,0.0
3097,2019.0,11.0,9.0,0.0,0.0,7.194444444,11.6,11.3
3098,2019.0,4.0,1.0,1.0,30.0,3.8388888889999997,7.0,7.0
3099,2019.0,8.0,3.0,15.0,0.0,21.93333333,11.7,19.1
3100,2019.0,5.0,20.0,17.0,30.0,14.69444444,3.3,2.3
3101,2019.0,8.0,6.0,15.0,30.0,21.09444444,9.6,10.2
3102,2019.0,7.0,30.0,13.0,30.0,22.17222222,8.2,11.0
3103,2019.0,9.0,18.0,1.0,30.0,11.18333333,6.7,6.6
3104,2018.0,12.0,26.0,3.0,45.0,5.455555556,9.7,9.2
3105,2019.0,9.0,28.0,13.0,0.0,15.43888889,2.1,2.3
3106,2018.0,12.0,28.0,14.0,30.0,6.75,8.4,8.9
3107,2019.0,4.0,9.0,3.0,45.0,5.538888889,0.0,0.0
3108,2019.0,7.0,31.0,6.0,15.0,18.75,24.6,25.9
3109,2019.0,7.0,16.0,6.0,30.0,14.81666667,37.8,46.2
3110,2019.0,3.0,9.0,0.0,30.0,3.8444444439999996,9.5,9.2
3111,2019.0,8.0,20.0,11.0,15.0,17.26666667,29.7,27.4
3112,2019.0,8.0,31.0,14.0,45.0,22.32222222,10.5,4.8
3113,2019.0,6.0,18.0,23.0,15.0,17.75,13.0,12.0
3114,2019.0,2.0,28.0,17.0,45.0,6.044444444,9.6,11.0
3115,2019.0,8.0,13.0,5.0,45.0,15.16666667,8.7,8.8
3116,2019.0,11.0,12.0,12.0,0.0,6.927777777999999,25.8,52.2
3117,2019.0,5.0,9.0,22.0,45.0,11.43333333,6.0,6.1
3118,2019.0,7.0,11.0,14.0,15.0,16.71666667,6.6,17.5
3119,2019.0,7.0,23.0,3.0,15.0,17.83888889,27.0,26.7
3120,2019.0,7.0,13.0,9.0,45.0,17.8,17.5,11.3
3121,2018.0,12.0,19.0,6.0,45.0,4.438888888999999,9.3,9.2
3122,2019.0,4.0,16.0,14.0,30.0,8.294444444,0.0,0.0
3123,2019.0,7.0,7.0,1.0,15.0,13.88333333,19.1,18.3
3124,2019.0,3.0,22.0,2.0,15.0,6.05,8.2,8.6
3125,2019.0,10.0,1.0,4.0,45.0,9.822222222,8.3,8.2
3126,2019.0,6.0,8.0,3.0,45.0,14.52222222,11.3,12.2
3127,2019.0,3.0,16.0,2.0,0.0,4.416666667,10.2,10.0
3128,2018.0,12.0,19.0,14.0,0.0,4.3888888889999995,8.5,6.9
3129,2019.0,5.0,28.0,22.0,0.0,9.983333333,13.1,11.0
3130,2019.0,10.0,2.0,17.0,0.0,11.22777778,1.1,1.8
3131,2019.0,9.0,26.0,0.0,15.0,13.27222222,6.2,6.4
3132,2019.0,7.0,30.0,23.0,30.0,18.47222222,32.8,30.2
3133,2019.0,8.0,13.0,2.0,15.0,15.66666667,8.9,8.7
3134,2019.0,9.0,27.0,19.0,0.0,15.17777778,7.6,9.7
3135,2019.0,6.0,4.0,23.0,45.0,14.76111111,13.2,12.1
3136,2019.0,5.0,8.0,18.0,30.0,10.38333333,3.3,4.8
3137,2019.0,10.0,30.0,12.0,0.0,7.522222222000001,7.6,8.8
3138,2019.0,5.0,29.0,22.0,30.0,11.98333333,25.1,20.9
3139,2019.0,7.0,4.0,13.0,15.0,16.40555556,6.1,5.9
3140,2019.0,7.0,10.0,15.0,0.0,19.26111111,9.9,8.7
3141,2019.0,10.0,26.0,23.0,15.0,13.14444444,9.2,8.7
3142,2019.0,7.0,1.0,2.0,30.0,16.51666667,15.5,14.6
3143,2019.0,6.0,22.0,22.0,45.0,16.48333333,25.5,22.3
3144,2019.0,4.0,10.0,18.0,30.0,3.983333333,0.0,0.0
3145,2019.0,9.0,16.0,18.0,0.0,13.84444444,4.0,5.7
3146,2019.0,10.0,2.0,0.0,0.0,9.3,7.3,7.1
3147,2019.0,8.0,22.0,18.0,30.0,19.67777778,27.6,15.0
3148,2019.0,5.0,26.0,17.0,30.0,12.79444444,10.2,11.8
3149,2019.0,4.0,19.0,14.0,30.0,11.01666667,12.3,9.2
3150,2019.0,10.0,29.0,4.0,45.0,7.783333333,11.3,11.2
3151,2018.0,12.0,29.0,15.0,15.0,6.661111111,8.5,10.0
3152,2019.0,8.0,6.0,22.0,15.0,19.22222222,29.7,25.0
3153,2019.0,11.0,16.0,5.0,0.0,8.727777778,0.0,10.3
3154,2019.0,2.0,20.0,5.0,30.0,4.277777778,12.6,12.3
3155,2019.0,7.0,31.0,17.0,45.0,19.42777778,44.1,45.4
3156,2019.0,7.0,1.0,6.0,30.0,17.23888889,13.5,14.3
3157,2019.0,1.0,17.0,5.0,0.0,3.9055555560000004,8.4,8.9
3158,2019.0,8.0,1.0,3.0,0.0,17.02777778,0.0,0.0
3159,2019.0,3.0,17.0,17.0,15.0,5.572222222000001,7.7,8.1
3160,2019.0,2.0,25.0,3.0,15.0,3.633333333,11.6,12.1
3161,2019.0,11.0,4.0,11.0,30.0,9.422222222,8.9,8.4
3162,2019.0,6.0,4.0,23.0,0.0,14.76111111,13.9,13.2
3163,2019.0,8.0,31.0,12.0,15.0,22.09444444,25.8,20.3
3164,2019.0,5.0,19.0,12.0,0.0,12.9,8.0,5.4
3165,2019.0,10.0,15.0,11.0,15.0,13.37777778,17.5,18.0
3166,2019.0,10.0,16.0,5.0,45.0,12.62222222,8.8,8.8
3167,2019.0,3.0,25.0,12.0,45.0,5.961111111,8.7,7.4
3168,2019.0,10.0,31.0,12.0,45.0,9.105555556,7.8,8.7
3169,2019.0,4.0,4.0,17.0,45.0,10.16111111,0.0,0.0
3170,2019.0,2.0,17.0,8.0,30.0,4.844444444,15.1,15.1
3171,2019.0,2.0,8.0,7.0,45.0,4.233333333,9.7,8.6
3172,2019.0,6.0,7.0,3.0,15.0,12.86111111,9.8,0.0
3173,2019.0,10.0,22.0,10.0,0.0,12.32222222,11.6,2.7
3174,2019.0,5.0,26.0,22.0,45.0,12.57777778,12.3,10.3
3175,2019.0,8.0,18.0,16.0,30.0,17.26111111,14.4,13.0
3176,2018.0,12.0,19.0,13.0,30.0,4.45,9.9,8.0
3177,2019.0,11.0,15.0,21.0,0.0,8.8,11.7,10.9
3178,2019.0,11.0,9.0,17.0,45.0,8.222222222000001,10.8,11.1
3179,2019.0,10.0,29.0,12.0,45.0,9.05,9.5,8.8
3180,2018.0,12.0,28.0,13.0,15.0,6.811111111000001,11.9,8.2
3181,2019.0,10.0,16.0,1.0,45.0,13.17222222,8.5,8.3
3182,2018.0,12.0,17.0,19.0,45.0,2.288888889,10.6,10.8
3183,2019.0,7.0,3.0,1.0,0.0,12.27777778,18.1,17.8
3184,2019.0,10.0,10.0,14.0,0.0,13.26111111,9.8,5.2
3185,2019.0,7.0,10.0,3.0,30.0,13.38888889,24.0,20.7
3186,2019.0,7.0,25.0,7.0,0.0,19.41666667,0.0,0.0
3187,2019.0,3.0,13.0,4.0,15.0,4.1277777780000005,9.6,9.8
3188,2019.0,5.0,9.0,12.0,0.0,12.49444444,14.9,22.2
3189,2019.0,9.0,11.0,20.0,0.0,16.18888889,3.1,2.5
3190,2019.0,6.0,21.0,15.0,30.0,17.47222222,9.8,6.0
3191,2019.0,10.0,7.0,12.0,45.0,7.827777778,2.8,2.9
3192,2019.0,11.0,11.0,23.0,45.0,5.944444444,12.0,10.1
3193,2019.0,5.0,28.0,21.0,45.0,9.983333333,14.8,11.3
3194,2019.0,6.0,23.0,16.0,30.0,18.4,6.3,8.2
3195,2019.0,10.0,28.0,9.0,0.0,9.177777778,4.6,9.2
3196,2019.0,7.0,11.0,4.0,15.0,14.27222222,21.5,19.9
3197,2019.0,1.0,3.0,19.0,15.0,3.616666667,10.6,18.6
3198,2019.0,2.0,19.0,7.0,30.0,4.572222222,12.0,11.1
3199,2019.0,8.0,27.0,22.0,45.0,21.54444444,10.9,9.9
3200,2019.0,4.0,14.0,7.0,15.0,3.5888888889999997,0.0,0.0
3201,2019.0,2.0,27.0,1.0,15.0,5.55,8.5,8.1
3202,2019.0,9.0,3.0,15.0,15.0,19.23333333,9.4,5.4
3203,2019.0,3.0,7.0,7.0,45.0,6.3,7.7,20.6
3204,2019.0,11.0,4.0,4.0,15.0,9.683333333,0.0,0.0
3205,2019.0,10.0,5.0,20.0,0.0,8.855555556,15.2,13.4
3206,2019.0,5.0,21.0,8.0,0.0,13.32777778,6.5,4.1
3207,2019.0,8.0,25.0,9.0,15.0,19.52222222,8.4,14.4
3208,2019.0,4.0,4.0,23.0,15.0,8.266666667,0.0,0.0
3209,2019.0,10.0,10.0,17.0,15.0,12.81111111,4.0,3.6
3210,2019.0,3.0,6.0,6.0,45.0,3.955555556,5.3,8.7
3211,2019.0,6.0,17.0,8.0,15.0,16.53888889,9.8,18.6
3212,2019.0,3.0,10.0,14.0,15.0,5.222222222,17.1,7.4
3213,2019.0,6.0,25.0,9.0,15.0,19.83333333,16.6,22.4
3214,2019.0,6.0,4.0,15.0,45.0,15.33333333,8.4,9.5
3215,2019.0,7.0,8.0,22.0,45.0,15.21111111,33.7,23.7
3216,2019.0,9.0,3.0,17.0,45.0,18.26666667,6.1,8.8
3217,2019.0,2.0,6.0,19.0,45.0,4.244444444,10.2,10.0
3218,2019.0,3.0,27.0,11.0,45.0,7.872222222,8.4,6.3
3219,2019.0,8.0,7.0,3.0,45.0,17.06666667,15.1,15.7
3220,2019.0,4.0,19.0,11.0,0.0,9.638888889,9.8,12.5
3221,2019.0,3.0,8.0,15.0,45.0,5.677777777999999,7.0,7.0
3222,2019.0,11.0,8.0,19.0,0.0,8.572222222,12.6,11.0
3223,2019.0,3.0,23.0,0.0,45.0,6.8666666670000005,5.5,5.4
3224,2019.0,1.0,19.0,8.0,30.0,2.627777778,11.7,17.4
3225,2019.0,1.0,20.0,14.0,0.0,2.683333333,9.5,8.6
3226,2019.0,2.0,19.0,20.0,0.0,4.95,17.5,22.6
3227,2019.0,1.0,6.0,3.0,45.0,3.477777778,10.3,10.5
3228,2019.0,3.0,13.0,3.0,30.0,4.1277777780000005,10.0,9.7
3229,2019.0,3.0,29.0,19.0,30.0,8.533333333,10.3,6.2
3230,2018.0,12.0,18.0,20.0,15.0,4.8777777780000005,8.8,8.6
3231,2019.0,4.0,25.0,19.0,45.0,12.71666667,8.3,10.7
3232,2019.0,5.0,29.0,19.0,45.0,12.81666667,8.6,16.4
3233,2019.0,7.0,21.0,17.0,0.0,19.06666667,49.8,45.5
3234,2019.0,7.0,21.0,21.0,0.0,17.43333333,50.2,48.2
3235,2019.0,4.0,16.0,5.0,30.0,4.244444444,0.0,0.0
3236,2019.0,4.0,28.0,12.0,0.0,11.69444444,22.3,20.9
3237,2019.0,1.0,24.0,10.0,30.0,-1.488888889,11.9,11.8
3238,2019.0,8.0,9.0,6.0,30.0,16.62777778,8.7,5.2
3239,2019.0,9.0,18.0,22.0,15.0,12.7,2.2,1.1
3240,2019.0,4.0,9.0,6.0,30.0,4.5,0.0,0.0
3241,2019.0,7.0,9.0,5.0,15.0,13.06666667,0.0,13.4
3242,2019.0,11.0,12.0,16.0,45.0,7.3833333329999995,49.1,10.9
3243,2019.0,4.0,5.0,0.0,0.0,7.6166666670000005,0.0,0.0
3244,2019.0,5.0,15.0,8.0,15.0,10.17222222,15.0,16.2
3245,2019.0,9.0,3.0,20.0,15.0,16.35,14.3,14.0
3246,2019.0,9.0,23.0,16.0,0.0,15.36666667,2.6,2.6
3247,2019.0,10.0,25.0,4.0,15.0,12.48333333,0.0,9.5
3248,2019.0,6.0,30.0,16.0,15.0,22.61111111,4.3,3.4
3249,2019.0,10.0,19.0,11.0,45.0,12.20555556,4.0,3.7
3250,2019.0,3.0,5.0,22.0,15.0,4.805555556,11.7,11.5
3251,2019.0,2.0,28.0,9.0,0.0,4.966666667,10.1,9.4
3252,2019.0,5.0,24.0,20.0,15.0,12.25555556,11.7,12.8
3253,2019.0,8.0,10.0,12.0,30.0,20.92222222,10.2,13.7
3254,2019.0,9.0,23.0,9.0,30.0,14.61111111,2.5,2.3
3255,2018.0,12.0,16.0,2.0,15.0,1.766666667,10.1,10.3
3256,2019.0,3.0,26.0,20.0,30.0,6.3833333329999995,7.9,8.3
3257,2019.0,5.0,15.0,12.0,0.0,11.91666667,23.1,19.9
3258,2019.0,3.0,22.0,1.0,45.0,6.8833333329999995,7.8,8.1
3259,2019.0,10.0,21.0,10.0,0.0,11.7,4.6,4.0
3260,2019.0,7.0,23.0,13.0,45.0,21.85,13.3,14.4
3261,2019.0,2.0,25.0,4.0,15.0,3.633333333,12.1,12.1
3262,2019.0,3.0,1.0,15.0,45.0,4.511111111,17.7,16.2
3263,2019.0,9.0,21.0,19.0,45.0,15.97777778,23.4,31.8
3264,2019.0,2.0,2.0,5.0,30.0,1.405555556,9.2,8.8
3265,2019.0,8.0,30.0,12.0,45.0,20.91666667,14.6,7.0
3266,2019.0,10.0,6.0,9.0,15.0,8.038888888999999,2.8,2.9
3267,2019.0,8.0,14.0,7.0,0.0,14.31111111,12.1,7.3
3268,2019.0,5.0,19.0,15.0,0.0,14.08333333,12.6,10.2
3269,2019.0,4.0,15.0,2.0,15.0,4.4,0.0,0.0
3270,2019.0,10.0,3.0,14.0,45.0,10.33333333,3.0,2.9
3271,2018.0,12.0,25.0,15.0,45.0,6.427777777999999,8.7,23.9
3272,2019.0,4.0,6.0,7.0,15.0,7.072222222000001,0.0,0.0
3273,2019.0,6.0,26.0,21.0,0.0,16.37777778,13.9,14.9
3274,2019.0,8.0,7.0,1.0,0.0,17.31111111,16.9,15.4
3275,2019.0,11.0,14.0,18.0,30.0,7.727777777999999,10.5,10.0
3276,2019.0,8.0,6.0,13.0,0.0,20.68888889,11.8,12.1
3277,2018.0,12.0,28.0,20.0,45.0,6.177777777999999,9.7,9.3
3278,2019.0,2.0,17.0,9.0,30.0,5.027777778,15.1,7.6
3279,2019.0,1.0,7.0,7.0,15.0,4.961111111,10.4,10.3
3280,2019.0,1.0,7.0,17.0,45.0,5.961111111,13.5,11.8
3281,2019.0,8.0,7.0,7.0,30.0,17.61111111,8.0,9.3
3282,2019.0,4.0,4.0,9.0,45.0,7.8555555560000005,0.0,0.0
3283,2018.0,12.0,23.0,7.0,30.0,3.6555555560000004,9.7,10.4
3284,2019.0,5.0,20.0,11.0,45.0,14.02222222,20.9,21.1
3285,2019.0,9.0,18.0,2.0,30.0,10.93888889,6.6,6.7
3286,2019.0,7.0,20.0,11.0,0.0,20.13888889,45.0,47.5
3287,2019.0,5.0,19.0,5.0,30.0,11.45555556,15.0,15.5
3288,2019.0,6.0,7.0,8.0,45.0,13.95,12.4,17.1
3289,2019.0,7.0,20.0,16.0,30.0,21.39444444,46.5,53.1
3290,2018.0,12.0,24.0,3.0,0.0,1.438888889,10.6,10.5
3291,2019.0,8.0,9.0,2.0,0.0,16.21111111,14.1,0.0
3292,2019.0,2.0,11.0,3.0,45.0,3.111111111,10.0,10.2
3293,2019.0,2.0,16.0,13.0,30.0,7.411111111,6.8,6.9
3294,2019.0,3.0,17.0,8.0,45.0,5.166666667,18.3,13.1
3295,2019.0,3.0,25.0,19.0,30.0,6.444444444,8.1,8.1
3296,2019.0,9.0,30.0,2.0,45.0,12.76111111,5.3,5.5
3297,2019.0,2.0,20.0,20.0,30.0,5.422222222,12.1,12.4
3298,2019.0,1.0,23.0,19.0,45.0,0.5722222220000001,13.1,13.1
3299,2019.0,5.0,15.0,11.0,30.0,11.25555556,21.1,21.8
3300,2019.0,1.0,22.0,10.0,0.0,1.6333333330000002,14.2,21.7
3301,2019.0,6.0,3.0,4.0,30.0,15.45,6.3,5.0
3302,2019.0,8.0,27.0,16.0,45.0,21.7,3.6,7.9
3303,2019.0,7.0,23.0,16.0,45.0,22.36666667,26.2,36.0
3304,2019.0,8.0,27.0,8.0,45.0,19.47222222,5.1,2.9
3305,2019.0,5.0,15.0,11.0,0.0,11.25555556,20.4,23.1
3306,2019.0,1.0,29.0,1.0,15.0,-0.18333333300000001,12.6,12.7
3307,2019.0,2.0,8.0,2.0,15.0,4.25,9.9,9.8
3308,2019.0,6.0,9.0,20.0,45.0,15.62777778,20.5,23.4
3309,2018.0,12.0,30.0,16.0,30.0,5.8611111110000005,9.3,10.1
3310,2019.0,4.0,12.0,21.0,0.0,4.305555556,0.0,0.0
3311,2019.0,6.0,20.0,1.0,0.0,17.4,9.6,8.7
3312,2019.0,5.0,17.0,3.0,15.0,10.4,10.8,8.4
3313,2019.0,6.0,16.0,16.0,15.0,18.45555556,3.7,4.0
3314,2019.0,10.0,17.0,13.0,0.0,13.78333333,3.6,3.3
3315,2019.0,3.0,19.0,16.0,45.0,6.755555556,17.6,7.3
3316,2019.0,9.0,6.0,10.0,15.0,15.34444444,6.3,7.1
3317,2019.0,10.0,12.0,10.0,15.0,12.45,11.8,8.7
